BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,715.2739683,133882.0,155222.0,3.999600827,0.0,0.0,212.5376432,0.0,19.0,20.61678366
1,5792.16586,75623.0,89634.0,24.0,0.0,0.0,324.68682939999997,0.0,47.0,28.2855321
0,6200.0,14953.95204,61956.0,2.0,0.0,,101.1670603,,13.0,38.67514015
0,6300.0,99469.0,116260.0,23.0,0.0,0.0,124.74559550000001,1.0,12.0,35.64227011
0,6300.0,55000.0,69000.0,13.0,0.0,0.0,130.0666667,0.0,20.0,
0,6300.0,,72890.0,1.0,0.0,0.0,41.25011359,0.0,3.0,39.19806822
0,6300.0,44226.0,57779.0,3.846399017,,0.0,63.62641325,,16.0,33.11182911
0,6300.0,,39050.0,,,,294.4780476,,12.0,31.44775041
0,6300.0,78724.0,38005.62863,24.0,0.0,0.0,335.0741426,1.0,46.0,31.1772613
1,6300.0,13998.437109999999,98314.0,2.2,0.0,0.0,120.73333329999998,0.0,8.0,
1,6300.0,65875.0,76000.0,0.8,2.0,0.0,84.0,1.0,12.0,
1,6300.0,45582.0,89005.0,2.0,0.0,0.0,209.3580469,4.0,30.0,29.59595551
0,6300.0,92659.0,117352.0,6.0,0.0,0.0,199.01192719999997,0.0,27.0,26.52004952
0,6300.0,58052.0,70091.0,5.924816731,0.0,4.0,153.7804385,1.0,30.0,21.71959598
0,6300.0,49498.0,30341.128210000003,6.0,,4.0,111.2065132,1.0,10.0,38.57713194
0,6300.0,79667.0,96988.0,1.0,,,,,,29.83596072
1,5532.055225,12476.0,32559.0,3.769543152,3.0,6.0,227.1299051,0.0,23.0,23.31951678
0,6300.0,69357.0,73726.0,3.0,2.0,0.0,163.2839332,1.0,22.0,42.40781425
0,6300.0,26655.0,9212.862334,0.644696289,1.0,0.0,12.75926745,10.0,6.0,28.36185178
1,6400.0,8443.234219,45200.0,25.0,0.0,2.0,128.0,4.0,17.0,
0,2166.4743789999998,51588.27003,125652.0,2.320654904,,,419.3751538,1.0,50.0,42.24492757
0,6400.0,76577.0,83200.0,0.837208389,,,,,,22.05503421
0,6400.0,47251.0,58157.0,0.0,0.0,,104.7924684,,13.0,36.41688697
0,1320.156488,53476.0,6368.325324,4.602154617,0.0,3.0,164.31540990000002,1.0,30.0,21.13798157
0,6400.0,81116.0,56979.21239,8.0,0.0,0.0,262.1754261,0.0,11.0,42.06826818
0,6400.0,17491.0,63614.0,23.0,0.0,0.0,325.2993087,0.0,12.0,40.24440437
0,3924.2390200000004,65215.0,74332.0,0.03090782,,1.0,213.83210319999998,0.0,24.0,40.64461955
0,6400.0,62746.0,75016.0,12.0,0.0,0.0,133.1015478,0.0,20.0,40.18812313
1,6400.0,76732.0,78084.0,6.327414642000001,0.0,0.0,109.19302140000002,0.0,26.0,37.96455432
0,6400.0,38400.13742,78635.0,3.0,0.0,0.0,147.0771635,0.0,31.0,31.20612976
0,6400.0,39687.0,51666.0,9.0,,,177.591354,,19.0,26.120959699999997
0,1377.572034,51436.0,91284.0,4.0,0.0,0.0,209.6428984,2.0,30.0,31.97197121
0,6400.0,44968.0,62747.0,0.0,1.0,,101.3914453,,12.0,36.60294734
0,6400.0,9113.0,28748.864719999998,,0.0,0.0,202.25079580000002,0.0,11.0,45.11431939
0,2119.392968,28041.0,33438.0,0.21593418399999997,1.0,0.0,10.42564285,10.0,6.0,29.75370028
0,6400.0,57887.0,74776.0,3.0,0.0,1.0,126.32864369999999,0.0,22.0,28.75634543
0,6500.0,47949.0,53102.0,5.8296965389999995,,,180.8412499,,19.0,27.83900666
0,6500.0,,37448.0,,,,333.2308999,,11.0,29.01198058
1,6500.0,10930.43437,70434.0,1.0,0.0,0.0,127.06270159999998,2.0,21.0,37.80035293
0,6275.1656490000005,35604.62945,97630.0,1.0,,,,,,30.53126454
0,6500.0,55110.64539,76754.0,2.0,0.0,2.0,129.0777116,0.0,23.0,29.05543313
0,6500.0,33329.383160000005,37345.0,11.0,0.0,0.0,191.07565590000002,0.0,13.0,24.22731934
0,6159.234459,78741.0,10740.81043,0.0,,,,,,29.19886067
0,6500.0,51724.0,87770.0,4.0,0.0,0.0,209.3263116,4.0,29.0,30.343448600000002
1,6500.0,11914.0413,,14.0,2.0,5.0,115.36666670000001,1.0,16.0,
1,4296.215543,48000.0,45375.16823,1.0,1.0,0.0,97.2997561,6.0,38.0,
1,3855.2766229999997,65000.0,80400.0,0.983552237,0.0,0.0,224.8666667,0.0,13.0,
0,6500.0,22789.0,35836.0,1.0,0.0,0.0,110.56666670000001,2.0,30.0,
0,471.20421239999996,75113.0,115900.0,7.931106806,0.0,0.0,332.7333333,2.0,38.0,
0,6500.0,37545.44933,88300.0,4.469205856,0.0,0.0,234.4,1.0,17.0,
0,4689.939098,60000.0,70000.0,9.0,0.0,0.0,54.76666667,2.0,24.0,
0,6500.0,70300.0,85493.98293,1.0,0.0,0.0,242.4666667,1.0,38.0,
1,6500.0,96314.0,105800.0,27.0,0.0,0.0,475.8,2.0,40.0,
0,5559.943852,49903.678,12961.38104,29.0,0.0,0.0,327.20063849999997,1.0,38.0,34.34583769
0,5571.150388,,70886.0,,,,,,,23.47088075
1,3189.561751,2963.485067,208910.0,1.6844308419999998,6.0,0.0,86.45222694,6.0,29.0,69.8005248
0,6500.0,58689.0,72557.0,0.0,0.0,1.0,94.00805286,2.0,18.0,34.89841307
0,6600.0,62380.0,89742.0,31.0,0.0,0.0,232.52729069999995,0.0,16.0,26.16049489
0,6600.0,74376.0,84855.0,3.0,,,,,,20.02835351
0,5848.513729,,48800.0,0.0,0.0,0.0,,0.0,0.0,12.21943615
0,6600.0,68733.0,81973.0,1.7635282280000002,0.0,0.0,96.9776672,0.0,14.0,42.21104678
0,6600.0,40926.0,50486.0,10.0,,,179.80086809999997,,19.0,27.53237611
0,848.6820564,95450.0,112630.0,15.43909804,0.0,0.0,122.8155841,0.0,12.0,36.77345872
0,6600.0,,45757.42655,0.0,0.0,0.0,,0.0,0.0,14.84599073
1,6600.0,62952.700039999996,126636.0,9.445397629,,,423.20962410000004,2.0,49.0,40.95709032
0,5581.574522999999,,55396.0,,,,,,,15.70399156
0,2920.9787,55113.0,56486.0,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383
1,6700.0,60301.0,42713.29665,5.0,0.0,0.0,195.78086330000002,0.0,19.0,32.39759341
0,6700.0,,30544.0,2.0,0.0,0.0,283.8972313,0.0,14.0,24.12045156
0,6700.0,4229.847896,59609.0,6.0,0.0,0.0,99.30370078,0.0,17.0,25.23136638
0,6700.0,58741.0,68225.0,9.0,0.0,3.0,173.57441630000002,1.0,31.0,23.58701323
1,617.4253324,27510.0,42495.0,2.0,0.0,2.0,171.5264892,3.0,27.0,41.42859751
1,6700.0,,81239.0,19.0,,,,,,40.8949317
0,6700.0,69773.0,83014.0,0.0,1.0,0.0,263.17343430000005,0.0,5.0,37.70699649
0,157.51887340000002,51855.0,58084.0,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717
0,6700.0,48430.0,64358.0,0.0,1.0,,108.35174750000002,,13.0,38.89419475
1,4365.412807,29662.0,36195.0,1.0,0.0,0.0,112.1370807,1.0,30.0,38.52863281
0,6700.0,66587.0,70710.0,9.0,1.0,0.0,43.92338263,1.0,24.0,39.73857627
1,6700.0,,14178.2751,4.0,0.0,0.0,174.7218341,1.0,8.0,62.24645112
0,6700.0,54161.0,59714.0,20.0,0.0,0.0,209.2063004,0.0,20.0,20.20351771
0,6651.501259000001,134616.0,155034.0,13.0,1.0,0.0,215.42240640000003,0.0,19.0,19.49387198
0,6800.0,136951.0,160306.0,1.3671382269999999,0.0,0.0,219.73567340000002,1.0,18.0,20.8850935
0,1249.035405,34677.97168,16864.238119999998,12.0,0.0,0.0,208.420843,0.0,19.0,19.33336736
0,6800.0,49809.0,65074.0,7.0,,4.0,116.63273329999998,3.0,10.0,39.21502891
1,6800.0,78292.0,86959.0,3.0,,,,,,18.92721164
0,6800.0,139578.0,56120.87387999999,12.0,0.0,0.0,201.96083430000002,0.0,18.0,22.32582879
0,6800.0,6132.130558,74816.0,2.0,0.0,2.0,126.30323510000001,0.0,22.0,27.11865353
0,6800.0,76074.0,88178.0,22.0,0.0,0.0,341.4650556,0.0,46.0,27.52324614
1,6800.0,31000.0,42000.0,3.5,1.0,0.0,106.26666670000002,2.0,26.0,
0,6800.0,8383.264491,57150.0,4.0,0.0,1.0,94.33333333,3.0,12.0,
0,4348.776623,23761.56978,57912.0,4.227294102,0.0,0.0,206.30632130000004,0.0,20.0,21.79851308
1,4462.351886,,27410.0,6.0,1.0,0.0,2.0333333330000003,1.0,5.0,
1,6800.0,178559.0,247611.0,,0.0,0.0,127.23414109999999,0.0,22.0,42.08390168
0,4027.0990479999996,,72310.0,1.0,0.0,0.0,48.81883648,0.0,3.0,40.78739323
0,2268.52152,28239.81717,99913.0,0.0,0.0,1.0,196.4649989,0.0,31.0,35.76160473
0,3683.587078,75964.0,88754.0,19.0,0.0,1.0,298.70048219999995,0.0,23.0,39.10750164
0,2459.236896,75880.0,113612.0,1.0,0.0,0.0,230.8055881,1.0,38.0,17.96588344
0,4826.598903,70717.0,87466.0,2.0,0.0,0.0,112.5890607,0.0,15.0,41.428089899999996
0,6900.0,53776.0,34670.00589,5.0,0.0,0.0,87.90011834,0.0,17.0,22.28699748
1,6900.0,17738.307080000002,58088.0,0.56079806,0.0,0.0,101.53190790000001,0.0,21.0,35.76405836
1,6900.0,5816.0,,23.0,0.0,2.0,67.8,1.0,18.0,
1,6900.0,16011.81612,63752.0,3.957644042,2.0,0.0,138.234778,0.0,22.0,38.37246088
1,6900.0,37055.0,83000.0,0.7187343559999999,0.0,0.0,122.26666670000002,2.0,43.0,
0,6900.0,97662.0,110046.0,24.0,0.0,0.0,111.1233973,0.0,11.0,37.25315085
0,6900.0,49000.0,68280.0,1.0,0.0,0.0,61.9,8.0,22.0,
1,6900.0,,38937.77702,,,,,,,14.37098595
0,5531.848643,50387.0,68443.0,7.0,,3.0,105.827329,2.0,10.0,40.71766885
0,6900.0,49932.0,66042.0,20.0,0.0,0.0,204.48458280000003,0.0,19.0,21.85549413
0,6900.0,51384.0,77201.85339,2.9609704569999997,0.0,0.0,224.24703689999998,3.0,29.0,30.52615072
0,6900.0,,36191.0,,,,311.86989930000004,,12.0,30.79062077
0,2635.8452629999997,98779.0,76848.75251,0.46023376200000005,,,421.54192800000004,1.0,49.0,40.82887293
0,7000.0,28721.42715,111781.0,0.0,0.0,0.0,231.79991349999997,0.0,38.0,19.27357946
0,7000.0,74795.0,99149.0,1.0,0.0,1.0,175.5714428,0.0,32.0,34.44966467
0,7000.0,,32111.165680000002,,,,102.65732709999999,,9.0,36.09407143
0,7000.0,78284.0,98214.0,0.0,0.0,1.0,171.8383862,0.0,31.0,36.24796303
1,7000.0,47005.8005,93740.0,3.328604602,0.0,0.0,213.36302769999998,2.0,24.0,34.47530193
0,7000.0,81335.0,81018.0,22.0,0.0,0.0,341.61057610000006,1.0,47.0,27.76729977
0,7000.0,52287.0,87972.0,7.0,0.0,0.0,211.2844132,1.0,24.0,33.46140225
0,3084.5250539999997,58339.0,72432.0,10.0,,1.0,197.33839790000002,0.0,24.0,39.84308734
0,7000.0,46238.0,66842.0,4.0,0.0,0.0,90.38040908,3.0,11.0,36.30952679
1,2760.539682,142251.0,157250.0,5.0,0.0,0.0,87.83333333,4.0,21.0,
0,7000.0,19894.0,12966.93046,4.0,0.0,0.0,134.7,1.0,16.0,
1,7000.0,27290.0,63500.0,6.0,,,,,,
1,7000.0,12776.02061,42915.32188,17.0,0.0,1.0,183.1,0.0,23.0,
1,7000.0,66000.0,86300.0,0.868463159,1.0,1.0,242.43333330000002,0.0,8.0,
1,7000.0,46000.0,19507.8237,1.0,0.0,1.0,138.2333333,0.0,9.0,
0,7000.0,120000.0,175450.0,8.0,0.0,0.0,219.16666669999998,1.0,20.0,
0,3719.386663,58843.0,75300.0,0.0139118,0.0,0.0,103.66666670000001,0.0,7.0,
0,7000.0,7000.0,21138.62235,5.0,0.0,0.0,265.0666667,0.0,12.0,
0,7000.0,27569.658180000002,49000.0,11.0,0.0,0.0,234.4,1.0,32.0,
0,579.5202402000001,1125.724712,26600.0,,,,,,,
0,7000.0,56636.0,76353.0,15.0,0.0,0.0,229.3,1.0,36.0,
0,7000.0,21694.42728,60833.284510000005,5.0,0.0,0.0,84.73333333,3.0,20.0,
0,7000.0,46225.0,59000.0,16.0,0.0,4.0,219.1333333,0.0,37.0,
1,7000.0,53194.0,81150.0,10.6087256,7.0,0.0,183.6333333,2.0,28.0,
1,7000.0,83000.0,97635.0,5.6,3.0,0.0,141.0,0.0,10.0,
1,7000.0,138841.0,160000.0,11.0,8.0,0.0,86.2,2.0,36.0,
1,7000.0,38800.0,53500.0,15.0,0.0,0.0,96.36666667,0.0,18.0,
1,7000.0,2056.934907,49840.0,0.572906482,0.0,0.0,139.0,0.0,13.0,
1,7000.0,18000.0,20433.47694,6.5,1.0,0.0,205.9666667,1.0,19.0,
1,7000.0,74500.0,6324.629146,2.0,2.0,0.0,340.9,0.0,29.0,
1,7000.0,21916.95379,79202.79431,1.0,1.0,0.0,54.83333333,0.0,8.0,
0,1613.35616,64255.0,68389.0,4.0,0.0,0.0,80.15243091,2.0,19.0,40.56186054
1,373.4520354,,96783.0,20.0,,,,,,40.73031534
0,7000.0,129959.0,95751.22445,11.0,0.0,0.0,209.9862995,0.0,18.0,21.91795226
0,7000.0,58114.0,93391.0,6.0,0.0,0.0,200.0777551,1.0,24.0,31.73651179
0,7000.0,16047.0,25739.83664,14.20133602,0.0,0.0,315.32145269999995,0.0,12.0,38.693655799999995
1,7100.0,39000.0,55000.0,8.163759848,0.0,1.0,192.7666667,2.0,31.0,
1,2273.2034280000003,54000.0,74800.0,7.5,1.0,1.0,71.0,4.0,18.0,
0,7100.0,,74753.0,1.7303914930000002,0.0,0.0,48.85464465,0.0,4.0,41.302546899999996
0,7100.0,98490.0,114457.0,20.00303449,0.0,0.0,116.10008710000001,0.0,11.0,35.60189425
0,7100.0,54700.0,68500.0,19.0,0.0,0.0,155.2,1.0,12.0,
0,7100.0,,40185.0,0.797780081,0.0,0.0,272.9226847,1.0,25.0,41.91689953
0,7100.0,25896.0,7783.124728,0.061262247,0.0,0.0,29.85636517,9.0,7.0,28.27147416
0,2601.3761,84314.69732,1500.201761,8.0,0.0,0.0,221.60732420000002,0.0,18.0,32.67435897
1,7100.0,1329.298965,72412.0,10.03808592,0.0,0.0,120.0334646,0.0,20.0,43.67874666
0,2328.176666,57863.0,70969.0,0.0,0.0,0.0,65.87204481,7.0,21.0,26.82949019
0,7100.0,64850.0,12973.0012,0.0,0.0,0.0,108.2171898,0.0,7.0,36.33755756
0,7100.0,53273.0,46345.765869999996,5.0,0.0,0.0,84.83724997,0.0,17.0,22.86119965
1,7200.0,18130.76611,65000.0,14.0,2.0,1.0,98.43333333,11.0,9.0,
0,7200.0,62329.0,78007.0,8.0,0.0,0.0,55.35880309,1.0,23.0,38.64027711
0,7200.0,57912.0,84806.0,14.45866858,0.0,0.0,241.51424980000002,0.0,35.0,35.06267566
0,7200.0,98691.0,115750.0,3.5702337280000003,0.0,0.0,118.0001423,0.0,11.0,37.72035861
0,5213.003337,79946.0,113807.0,1.0,0.0,0.0,238.458825,0.0,37.0,18.61728869
0,7200.0,12637.93441,48240.0,15.0,0.0,0.0,82.16666667,0.0,12.0,
1,7200.0,1881.9454460000002,67000.0,24.0,0.0,0.0,142.0,1.0,14.0,
1,6890.160083,43705.0,23186.81538,9.0,0.0,2.0,235.3666667,6.0,16.0,
0,6581.7684039999995,,38061.0,,,,299.7527261,,12.0,31.88003318
1,7200.0,15637.0,39660.0,6.0,0.0,1.0,354.23976339999996,3.0,42.0,33.62413345
0,2004.789905,,74610.0,1.0,0.0,0.0,40.18213482,0.0,3.0,37.94125377
0,3784.6680979999996,71667.0,68500.36382,0.0,0.0,1.0,241.0560781,1.0,38.0,18.51055133
1,4002.858851,,76723.0,10.0,0.0,0.0,70.19389019,0.0,11.0,41.25070626
0,7200.0,71509.0,74686.72458,4.0,,,,,,20.09904978
0,7200.0,22832.0,31666.0,0.0,0.0,0.0,38.00326685,9.0,7.0,28.29568112
1,7300.0,49723.235510000006,44953.731210000005,3.0,0.0,0.0,74.06666667,1.0,16.0,
1,5300.856107,60890.0,75785.0,6.0,0.0,1.0,45.96666667,0.0,13.0,
1,7300.0,28500.0,39692.9951,3.0,,,,,,
1,7300.0,2264.096171,77375.0,2.0,,,,,,
0,5982.1089409999995,131000.0,53919.113710000005,1.205351326,0.0,0.0,68.03333333,2.0,23.0,
0,7300.0,55456.0,86766.0,6.0,0.0,0.0,240.0567715,2.0,23.0,31.7246985
0,7300.0,60973.0,79443.0,3.394730224,0.0,0.0,239.6202977,1.0,36.0,36.72713636
0,1963.4047510000003,93428.0,118184.0,8.005016818,,,411.9520505,1.0,50.0,40.39647435
0,7300.0,49064.0,43076.51415,6.0,,4.0,106.3759993,1.0,10.0,40.05191523
0,7300.0,139348.0,205981.0,0.08746438,0.0,0.0,60.42476076,2.0,22.0,36.81229063
0,7400.0,10760.25683,50798.0,1.455231231,0.0,0.0,221.33842080000002,1.0,31.0,36.00942149
0,7400.0,75311.0,89905.0,0.0,,,,,,27.20199961
1,5799.12785,2063.0,100448.0,,0.0,0.0,96.13333333,0.0,14.0,
0,7177.404065000001,,44651.0,2.0,0.0,0.0,271.9181691,0.0,25.0,42.930043100000006
0,7400.0,138033.0,84804.67157,11.0,0.0,0.0,224.8470425,0.0,19.0,21.05757402
0,7400.0,59539.521129999994,119677.0,3.80247699,0.0,0.0,194.37214,1.0,27.0,26.64608364
0,4724.180089,75547.0,93839.0,0.0,,,,,,28.16183185
0,7400.0,178.9718021,86612.0,4.0,0.0,0.0,207.7684144,4.0,30.0,29.93791783
1,7400.0,73985.0,114849.0,0.0,0.0,0.0,238.5863034,1.0,38.0,18.42136986
0,7400.0,,54138.0,1.0,0.0,0.0,,0.0,0.0,12.21967996
0,7400.0,51974.0,24439.60396,4.0,0.0,0.0,83.34671188,0.0,18.0,23.39763463
0,7400.0,35296.06187,72861.0,3.0,0.0,1.0,141.9621493,0.0,23.0,28.30024564
1,7400.0,6673.31164,89068.0,0.0,0.0,0.0,94.78223069,0.0,17.0,42.803422
0,4392.750438,34508.345960000006,5831.947133,12.82584681,0.0,0.0,230.4202559,1.0,35.0,35.41511292
0,7400.0,20540.38986,91425.0,3.5,0.0,0.0,128.8333333,0.0,26.0,
1,7400.0,82412.0,91326.0,19.0,0.0,1.0,316.9470825,1.0,24.0,37.90875019
1,7500.0,,51610.0,2.8488100910000003,0.0,3.0,158.2666667,2.0,18.0,
0,7500.0,45864.0,57799.0,7.0,,0.0,65.57119786,,16.0,33.86574535
1,7500.0,57340.0,80000.0,4.0,0.0,5.0,86.23333333,3.0,14.0,
0,7500.0,42557.43766,39259.09825,16.0,0.0,3.0,220.62498390000002,0.0,37.0,26.71153647
1,532.7056817,63573.0,80601.0,2.239057093,0.0,0.0,111.4351899,0.0,14.0,41.77344662
1,1887.3898329999997,32070.0,36811.0,1.0,1.0,0.0,228.03600010000002,0.0,6.0,30.16221411
0,1664.346876,1357.46831,60518.0,6.0,,0.0,79.41122999,,16.0,34.39744173
1,2651.697757,,49804.0,,,,,,,12.39123504
0,4772.02251,72097.0,69408.0,4.0,1.0,0.0,155.3919622,1.0,23.0,41.60098336
0,7500.0,84479.0,104571.0,23.0,0.0,0.0,47.83285134,3.0,14.0,33.07501037
0,7500.0,66940.39683,18113.05179,11.59929389,0.0,0.0,56.75011314,2.0,14.0,30.53890697
0,5620.312507,11358.0,36892.0,5.0,0.0,0.0,286.9228238,0.0,11.0,23.06292573
1,7500.0,59000.0,38088.136080000004,5.0,0.0,3.0,295.8666667,0.0,19.0,
1,7500.0,,,21.0,,,158.9,1.0,21.0,
1,3403.924121,35945.0,10679.7676,3.0,0.0,0.0,122.06666670000001,0.0,23.0,
1,7500.0,18400.0,29375.0,6.0,1.0,0.0,147.1,0.0,9.0,
1,7500.0,46798.00814,86125.0,5.0,0.0,0.0,136.1,0.0,8.0,
1,7500.0,11824.73422,50125.0,0.718025131,0.0,0.0,146.93333330000002,0.0,18.0,
1,6231.926096,57800.0,36978.27198,4.0,0.0,1.0,124.13333329999999,1.0,18.0,
1,7500.0,,40150.0,5.0,0.0,0.0,,1.0,0.0,
0,7500.0,24356.80415,72920.0,8.0,0.0,1.0,201.5,0.0,24.0,
1,7500.0,60000.0,87830.0,5.0,0.0,0.0,153.2666667,2.0,16.0,
1,7500.0,126000.0,6973.429724,18.0,0.0,2.0,75.66666667,1.0,13.0,
0,7500.0,40936.0,35058.56912,6.981434253,1.0,0.0,115.6,1.0,26.0,
0,7500.0,,26850.0,20.0,0.0,0.0,185.6333333,1.0,16.0,
0,7500.0,49100.0,85650.0,18.0,0.0,0.0,178.33466669999999,0.0,29.0,
1,7500.0,,71341.97243,4.0,0.0,3.0,177.5,0.0,22.0,
1,753.590054,39600.0,42000.0,0.258942501,0.0,0.0,47.7,1.0,15.0,
0,7500.0,42077.0,91676.0,4.440088104,1.0,4.0,344.9,1.0,30.0,
1,7500.0,42721.0,41499.20909,15.0,1.0,3.0,126.76666670000002,2.0,23.0,
1,5795.696878,,,20.0,,,157.3284228,0.0,20.0,
1,780.9089081000001,3038.1262420000003,35910.0,13.0,3.0,6.0,234.9007508,0.0,24.0,24.66227667
0,5328.412247,65011.70396,83368.0,15.0,0.0,0.0,227.2920898,0.0,17.0,24.09177036
0,7500.0,60192.0,76475.0,8.0,0.0,0.0,60.50362521,2.0,24.0,39.28051238
0,7500.0,57213.0,92458.0,28.0,0.0,0.0,243.15711919999998,1.0,16.0,23.99235335
1,7500.0,50000.0,80000.0,5.009037605,,5.0,299.5666667,2.0,18.0,
1,7600.0,133475.0,121552.6361,1.0,0.0,0.0,87.45287008,2.0,23.0,37.00596784
0,7600.0,77518.0,83727.0,4.0,,,,,,22.65514029
0,6352.241145,48829.0,62357.0,0.929821062,0.0,1.0,92.94135782,2.0,12.0,35.67227361
0,2784.501475,23079.06208,77726.0,2.5131483269999997,0.0,0.0,249.63376069999998,2.0,36.0,34.88206644
0,7600.0,,28593.0,20.0,0.0,0.0,180.1689373,0.0,16.0,35.58340317
0,228.90705440000002,49926.0,58588.0,5.0,,1.0,64.66010695,,16.0,35.05189677
0,734.2746351,80900.0,99525.0,2.0,0.0,0.0,135.6401964,0.0,26.0,34.77708943
0,7600.0,,40341.0,3.0,0.0,0.0,265.0204754,1.0,25.0,43.30010531
0,7700.0,14776.0,32287.0,,,,,,,34.88046232
1,7700.0,14142.8563,23261.55889,11.35113778,0.0,0.0,180.41578669999998,0.0,13.0,21.72081838
0,761.9689027000001,53377.0,86018.0,16.0,0.0,0.0,187.1940112,0.0,28.0,24.21765848
0,7700.0,56622.0,70136.0,7.0,,4.0,120.76450919999999,1.0,11.0,38.13234577
0,7700.0,23391.05752,14644.498459999999,10.0,0.0,0.0,206.9666667,1.0,23.0,
0,7700.0,,67350.0,,,,,,,
0,1406.469996,70451.0,81862.0,2.7953599160000002,0.0,0.0,141.26867109999998,0.0,31.0,31.68194302
0,7700.0,20887.0,26958.0,0.0,0.0,0.0,17.4607499,10.0,6.0,30.23350474
0,7700.0,8737.82732,33100.0,3.0,0.0,7.0,122.06666670000001,0.0,22.0,
0,5070.366131000001,76056.0,83643.0,22.0,0.0,0.0,353.1956285,0.0,47.0,28.54452887
0,7700.0,,68131.0,1.0,0.0,0.0,56.60990629,0.0,3.0,40.49982045
0,7700.0,51045.0,91068.0,20.0,0.0,0.0,179.2409356,0.0,28.0,27.23109397
0,7800.0,15925.95635,57500.0,11.0,0.0,0.0,95.36666667,0.0,23.0,
1,5669.453188,,11702.0,0.0,0.0,0.0,44.62959157,2.0,7.0,21.27178537
0,7800.0,58399.0,65945.0,0.154379138,0.0,1.0,106.6313416,2.0,18.0,37.02476444
0,7800.0,42802.0,52422.0,8.0,,,193.08145290000002,,18.0,26.49587929
0,7800.0,58364.0,66688.0,3.0,0.0,2.0,114.51215800000001,3.0,18.0,37.92927387
0,2660.308631,64503.0,85608.0,12.0,0.0,0.0,235.4853772,0.0,35.0,34.42324885
0,7800.0,33858.74232,13043.34942,4.0,0.0,0.0,100.428331,0.0,14.0,42.80734195
0,7800.0,45391.0,51670.85838,12.0,0.0,0.0,105.08759380000001,0.0,22.0,36.70541274
0,5154.564098,48200.0,59000.0,22.45980869,0.0,0.0,274.96666669999996,3.0,29.0,
0,7800.0,55000.0,14423.00523,6.0,0.0,0.0,123.03333329999998,0.0,34.0,
0,3971.832015,38506.0,23059.9371,11.0,0.0,0.0,231.0011955,0.0,32.0,35.90611585
0,7800.0,55394.0,53901.53717,23.0,0.0,0.0,262.0143577,2.0,29.0,38.98393849
0,7800.0,,30320.0,1.7735084909999999,0.0,0.0,295.1134207,0.0,13.0,23.24567301
0,1564.248033,109000.0,117960.8705,6.0,0.0,1.0,174.4666667,0.0,19.0,
0,4606.0196049999995,30932.17505,95065.0,7.0,0.0,0.0,220.8024443,2.0,24.0,31.82762682
1,7900.0,67222.0,18663.5667,0.812145239,0.0,0.0,95.67687269,0.0,23.0,36.97971203
0,7900.0,44682.0,57285.0,3.1137633719999998,1.0,0.0,110.07185690000001,1.0,25.0,25.40901671
0,7900.0,44690.0,45841.0,3.59271696,0.0,0.0,185.62159230000003,0.0,22.0,32.28572409
1,5221.519018,126919.0,166566.0,10.0,,,,,,
0,7900.0,40827.0,55757.0,8.750716855,0.0,0.0,87.60346244,0.0,11.0,31.850563899999997
0,7900.0,,31602.0,20.0,0.0,0.0,192.1211081,0.0,15.0,35.58605153
0,4917.408952000001,,67081.0,1.0,0.0,0.0,59.08154143,0.0,4.0,41.07787822
0,7900.0,,71519.0,0.0,0.0,0.0,55.87386022,0.0,4.0,38.375091299999994
0,7900.0,77221.0,95316.0,4.0,0.0,0.0,116.30949340000001,0.0,25.0,35.42979658
0,7900.0,,35422.0,17.15025415,0.0,0.0,184.3900292,0.0,15.0,37.83671487
0,7900.0,34306.75893,16814.44443,2.0,0.0,1.0,95.36666667,0.0,20.0,
0,7900.0,55383.0,70020.0,12.0,2.0,0.0,80.7789415,10.0,8.0,44.85897732
0,7189.4201299999995,,37125.0,,,,285.11101510000003,,12.0,29.41354976
0,7900.0,78532.0,122952.0,29.0,0.0,0.0,332.6450474,1.0,37.0,35.31155263
0,7900.0,,75462.0,,,,,,,23.34502168
1,3018.361421,41935.0,53543.0,7.068155627,0.0,0.0,203.54461,1.0,22.0,31.4916868
0,8000.0,53000.0,65960.0,7.5,0.0,0.0,132.5666667,0.0,17.0,
0,6137.735083,49232.0,13627.75241,23.0,0.0,0.0,258.19457769999997,3.0,29.0,41.24661263
0,8000.0,13714.738809999999,56235.0,7.0,,1.0,84.69113488,,16.0,36.50316075
0,8000.0,61565.0,87624.0,14.0,0.0,0.0,203.99713640000002,0.0,17.0,23.56256501
0,8000.0,82547.0,94447.97708,24.0,0.0,0.0,52.59326412,2.0,13.0,32.16092259
0,1507.7923210000001,70546.0,81272.0,4.0,0.0,0.0,119.06692199999999,0.0,31.0,33.3615863
0,8000.0,177683.0,251771.0,,0.0,0.0,138.51160090000002,0.0,22.0,39.73544882
0,8000.0,75690.0,96517.0,0.093341464,,,,,,27.33615739
1,8000.0,49685.0,81020.0,0.49355179,0.0,3.0,129.3624659,0.0,15.0,47.00097522
1,8000.0,15166.870680000002,41950.0,2.0,0.0,0.0,103.4,1.0,20.0,
1,5726.957901,47823.0,63000.0,5.0,0.0,0.0,53.66666667,2.0,18.0,
