BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,24700,55435,89663,DebtCon,Mgr,7,0,0,252.6220694,2,26,34.74184793
0,24700,149235,111857.905,DebtCon,ProfExe,0.526788861,0,0,324.1377835,0,34,38.70999145
0,24700,111107,59259.95292,DebtCon,Mgr,15,0,1,170.6294314,1,26,32.93429181
0,24700,17576.27893,36974.10215,DebtCon,Other,24,0,0,118.1540915,0,11,23.26522492
0,24700,109377,117086.7316,DebtCon,Mgr,1.662970358,1,0,184.3557829,5,17,40.2026301
1,3992.480905,53312.04679,98138.41353,DebtCon,Other,0,1,0,45.62588779,6,49,46.99603429
0,24700,3539.566047,12528.03623,DebtCon,Mgr,4,0,0,251.1883928,2,25,34.88924173
1,15699.93872,44306,74197,DebtCon,Other,5,0,0,73.71525064,1,18,35.44157026
0,24700,98900,74000.69406,DebtCon,Other,23,0,0,239.4260738,1,26,41.70053078
0,24700,77022,112172,DebtCon,Mgr,3.086991577,0,1,306.8710779,2,28,30.12004195
0,22858.92584,,19364.66995,DebtCon,Other,,0,1,305.6823468,0,18,38.02973836
0,24800,,63753,DebtCon,Other,,0,0,300.7572856,0,19,40.13447676
0,24800,144410,211936,HomeImp,ProfExe,0.287838823,0,0,195.0703595,1,28,38.92615688
0,24800,109084,140355,DebtCon,Mgr,11,2,0,183.7952585,5,18,40.60479583
0,24800,,45167,DebtCon,Other,,,,84.73561794,,12,28.45701893
0,24800,98139,121696,DebtCon,Self,3,0,0,208.5232669,1,27,32.64426513
0,24800,132000,165000,DebtCon,Mgr,7.275643944,0,0,187.6666667,4,35,
0,24800,37200,67000,DebtCon,Other,8.367670476,1,8,242.4666667,4,23,
0,24800,82670,106563,DebtCon,Mgr,8,0,0,302.984432,2,28,30.95648584
0,24800,43287,72898,DebtCon,Other,8,0,0,87.01103562,1,18,34.0310957
1,8622.433069,6107.796672,102087,HomeImp,Mgr,6,0,1,126.6410196,0,32,48.56957404
0,24800,64537,93212,DebtCon,ProfExe,7,1,1,120.3514204,4,25,34.68608867
0,24900,46116,77519,DebtCon,Other,9,0,0,120.0835519,1,19,42.92950927
0,24900,60778,94374,DebtCon,Other,1.796614848,0,0,232.1188078,1,20,34.92549001
0,24900,17139,33269,DebtCon,Other,16,3,0,124.1968265,1,18,26.27583242
0,24900,134427,169444,DebtCon,Other,7,1,0,202.4473261,0,19,35.3492119
0,24900,89530,146815,DebtCon,ProfExe,19,1,0,164.7703104,1,25,39.34585859
0,24900,70370.07944,142876.225,HomeImp,ProfExe,6,0,0,159.5834421,0,31,34.14587135
0,24900,62191,83694,HomeImp,Other,3,0,0,55.9375123,0,14,62.11072187
0,24117.13411,51155,83000,DebtCon,Other,9,1,1,139.0333333,3,30,
0,24900,139241,171296,DebtCon,Other,5.608368809,1,0,220.6871583,0,19,35.59165567
1,24900,77000,115006,DebtCon,Other,10,0,0,293.2333333,0,36,
0,24900,,48291,DebtCon,Other,,,,94.07837758,,12,25.61784573
1,125.2132236,13609.48732,105000,DebtCon,Mgr,10,0,5,163.3,2,46,
0,25000,,60685,DebtCon,Other,,0,0,311.9358895,0,19,39.4217139
0,25000,60504,41029.86708,DebtCon,Office,0.224806796,0,0,99.99371532,0,23,33.49035424
0,25000,59158.27075,148280,DebtCon,ProfExe,21,1,0,154.5654328,0,24,42.69533127
1,25000,7426.281778,75957,DebtCon,Other,9,0,7,259.4665279,3,22,40.78797575
0,25000,,62619,DebtCon,Other,19.37466541,0,0,112.9674833,0,8,21.26380538
0,25000,109000,103553.7915,DebtCon,Sales,17,0,0,298.3333333,1,31,
0,25000,68820.07667,125000,DebtCon,Office,11,0,1,151.1333333,0,29,
0,1324.566466,99348,170698.4719,DebtCon,Other,23,0,0,199.8333333,0,19,
0,25000,149000,202500,HomeImp,Other,9.187722698,0,0,256.6666667,2,34,
0,25000,177000,226000,DebtCon,ProfExe,0.4,0,0,305.1331253,1,33,
0,25000,136375,229185.0998,HomeImp,ProfExe,29,0,0,354.1,1,19,
1,25000,23900,55700,,Office,2.5,0,0,116.6333333,2,7,
0,25000,19600,71000,DebtCon,Other,,2,2,93.33333333,2,26,
0,25000,145000,131162.5954,HomeImp,Self,2,0,0,176.5,1,17,
0,25000,57459,72175.31494,DebtCon,Other,16,0,1,133.7666667,0,30,
0,25000,188545,84265.81509,DebtCon,Other,9,0,0,102.5,2,26,
0,25000,84000,70238.6876,DebtCon,Other,1.5,0,0,188.7682131,2,25,
0,25000,94000,141750,DebtCon,Mgr,22,0,0,209,0,13,
0,20401.12165,77590,108290,DebtCon,Office,10,0,1,396.7333333,0,45,
0,25000,126462,207200,DebtCon,ProfExe,10,0,0,239.8,3,27,
0,25000,89000,122000,DebtCon,ProfExe,0,1,0,193.8,3,38,
0,25000,199000,236200,HomeImp,Other,8,0,0,133.3666667,1,42,
0,25000,140000,183600,DebtCon,ProfExe,12.6,0,1,148.1333333,0,37,
0,25000,20126.60346,39195.0552,DebtCon,Other,36,0,0,281.0666667,1,24,
1,25000,,61042.98417,DebtCon,Mgr,9,1,0,168.4,0,27,
0,4273.292052,65000,99000,DebtCon,ProfExe,12,0,0,283.0666667,1,33,
0,25000,42632,71000,DebtCon,Other,24,,1,284.9333333,1,30,
1,25000,51645.77983,,DebtCon,Office,4,2,,104.5333333,0,7,
0,22360.79134,71700,122500,DebtCon,Office,0,0,0,303.4,1,24,
0,25000,69300,111800,DebtCon,Other,5,0,0,95.36666667,2,32,
0,25000,127491,178453,DebtCon,Mgr,0.311884847,,,120.4,,39,
0,25000,65700,93400,DebtCon,Office,0.01278888,0,0,149.1666667,0,21,
1,25000,98500,3305.591197,DebtCon,Other,5,0,1,201.8333333,4,43,
1,25000,46451,89600,DebtCon,Office,2.853277173,1,2,95.36666667,2,15,
1,17732.93221,71081,112500,DebtCon,Mgr,3,2,0,87.2,1,27,
1,16689.19304,,,DebtCon,Other,22,0,2,203.2,0,23,
1,25000,26743,37670.51266,DebtCon,Other,1.265739645,0,0,90.6,3,19,
1,25000,110048,,DebtCon,Other,0.419695599,0,1,126.4,2,24,
1,25000,110676,,DebtCon,Sales,8,2,0,119.3666667,0,6,
1,25000,184000,232760,DebtCon,Other,4,0,4,230.1,2,44,
1,25000,52536.76156,220000,DebtCon,Other,7,0,6,228.0666667,2,35,
1,25000,82000,128325,DebtCon,Mgr,,0,1,10.13333333,,41,
1,25000,95000,127000,HomeImp,ProfExe,15,1,2,296.2,2,27,
1,25000,105750,141000,HomeImp,Office,15,1,2,305.3666667,2,14,
1,25000,,72970,DebtCon,ProfExe,0.432807172,4,0,198.8,0,18,
1,11396.68503,11141.42565,165000,DebtCon,ProfExe,17.5,0,3,239.4,1,27,
1,15278.84178,123184,200000,DebtCon,Other,12,0,1,160.3,1,32,
1,16027.46752,90000,128000,DebtCon,Other,10,1,1,73.03333333,5,40,
1,25000,,48700,DebtCon,ProfExe,11,0,3,41.56666667,3,6,
1,25000,100136.8752,135000,DebtCon,Self,3,0,0,301.3,4,46,
1,25000,175225,211000,DebtCon,ProfExe,2.787882725,1,2,148.1333333,4,53,
1,25000,86000,,DebtCon,Other,14,1,0,144.0333333,2,40,
1,25000,59000,34000,DebtCon,Sales,10,4,2,125.8333333,7,23,
1,25000,106282,73680.78913,HomeImp,ProfExe,14,2,4,198.8666667,2,28,
1,25000,6907.918652,,DebtCon,Other,8,,1,134.7666667,3,33,
1,25000,191600,231000,DebtCon,Other,,,3,106.8,1,27,
1,25000,50202.15876,26352.23181,,Self,20,0,0,101.4666667,0,4,
1,25000,129271.8273,165000,DebtCon,ProfExe,10,0,0,196.8333333,1,29,
0,25000,46244.58224,151200,DebtCon,Office,1,1,6,262.3333333,3,30,
1,25000,104000,188500,DebtCon,Other,0.7,0,11,194.8,1,14,
1,19629.73634,86000,120000,DebtCon,Mgr,6,2,1,105.5333333,8,16,
1,25000,7035.948569,154340,DebtCon,Other,19,1,5,119.6666667,1,21,
1,25000,39000,72500,DebtCon,Other,0.848721656,0,1,114.6666667,3,22,
1,25000,112000,157000,DebtCon,Office,5.5,0,0,63.9,3,9,
1,25000,103700,172762,DebtCon,Other,4,0,0,,0,0,
1,25000,35679.20769,114208,DebtCon,Mgr,3,2,0,83.05264747,1,27,45.74394906
0,10914.25121,,9518.983506,DebtCon,Other,,,,107.1447608,,12,27.77990534
0,25000,65.31343059,53753.27793,DebtCon,Mgr,0,,,119.5305254,,39,30.65881623
0,25000,,35000,DebtCon,Other,10,1,,88.93333333,,14,
0,10003.49293,83624,116976,DebtCon,ProfExe,9,0,0,129.5495932,0,19,29.42773368
1,25000,72077,104294,DebtCon,Mgr,1,,,232.0511235,4,24,40.64547977
0,7694.499582,36108,84365,HomeImp,Other,5.2817474,0,0,248.8515009,0,7,26.02704025
0,15673.68886,85337,45210.53455,HomeImp,,6,,,,,,27.95047513
0,18027.9077,27149.30264,50872,DebtCon,Other,28,0,0,304.1951532,,12,31.59946433
1,25100,147622,187441,HomeImp,Self,3,0,0,170.4807208,0,16,41.52143161
0,25100,77088,111568,DebtCon,Mgr,7,0,0,288.0080252,2,29,32.55083764
0,25100,14427.89667,71571,DebtCon,Other,,1,1,101.9251329,1,25,30.44411926
0,25100,28244,29671.07941,DebtCon,Other,28,0,0,303.0950845,,13,31.68881825
0,25100,46614,69750,DebtCon,Office,17,0,0,193.2525794,1,22,33.71535165
0,25100,,59567.8491,DebtCon,Other,,0,0,307.7497359,0,19,39.27702198
0,1265.300495,65633,37726.12249,DebtCon,Other,15,0,1,141.9381303,0,29,40.62020969
0,25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.66553412
0,21427.26818,27135.14248,98964,DebtCon,Other,7.114660833,0,1,125.7958639,0,29,38.3722235
0,25100,26889,47061,DebtCon,Other,28,0,0,318.9013325,,13,31.32456596
0,25100,118559,150172,DebtCon,Office,2.437845989,,,279.1980214,1,37,42.98797946
0,25100,26211,42517,DebtCon,Other,28,0,0,313.3362279,,12,31.29506957
0,25100,96627,128022,DebtCon,ProfExe,0.493075717,0,0,197.6334714,3,37,35.98054235
0,25100,66938,92544,DebtCon,ProfExe,8,1,1,135.6650702,4,26,34.56587631
0,25100,258.4127132,45350.57509,DebtCon,Other,,2,1,73.31788498,2,25,28.16593014
0,25100,143881,243809,HomeImp,ProfExe,27,0,0,353.9908365,1,18,39.87670703
0,25100,73398,115065,DebtCon,Other,5,0,0,88.60633747,2,31,42.05024445
0,25100,17943.18784,75412,DebtCon,Other,22,,1,284.9136704,0,29,39.51801709
0,25100,24205,54464,DebtCon,Other,16.40096324,0,0,116.4407697,0,11,22.45936936
0,9889.659652,137489,168216,DebtCon,Other,7,1,0,211.2089809,1,20,34.76794885
0,25100,103565.2883,201918,DebtCon,Other,24,0,0,199.4864637,0,19,23.65233981
0,25200,94712,105727.3256,DebtCon,Office,8,0,0,166.82201,0,30,39.02592642
0,25200,5390.825753,103324,DebtCon,ProfExe,0,0,0,181.4513682,0,26,32.92386047
0,25200,63258,100392,DebtCon,ProfExe,0,0,0,194.7013158,0,25,35.27446098
0,25200,22266.95989,72541,DebtCon,Other,,1,2,92.583557,1,26,30.42091482
0,25200,4084.882802,75569,DebtCon,Other,2.325834428,,1,281.9286846,1,30,40.87461909
0,25200,26255,50963,DebtCon,Other,24,0,0,302.4312241,,12,31.25832865
0,25200,106751.5982,207511,HomeImp,ProfExe,4,0,0,188.5746595,0,27,39.96388766
0,2959.045574,,68083,DebtCon,Other,26,0,0,128.4230865,0,8,21.05500114
1,3894.059483,75037,102227,DebtCon,Office,9,0,0,148.7297782,0,21,37.23969674
0,25200,73168,93608,DebtCon,Office,9,0,0,151.1214795,0,21,35.59032677
0,25200,55823,80497.81953,DebtCon,Office,0,0,0,85.31414308,0,22,35.57129493
0,15680.32714,69510,90781,DebtCon,ProfExe,6,0,1,143.8313539,4,25,35.3269126
0,25200,44849.7994,114722,DebtCon,Mgr,9,0,1,304.0041559,1,28,31.36072725
0,25300,60084,88898,DebtCon,Other,7,0,0,227.0869244,0,19,36.44443099
0,25300,137813,214014,HomeImp,ProfExe,5,0,0,187.1925099,0,27,38.65684666
0,25300,139427,245988,HomeImp,ProfExe,28,0,0,366.1101514,1,18,36.27844415
0,25300,115226,153900,DebtCon,Office,0.888633094,,,303.0140835,2,36,41.71511069
0,469.2349153,118744,153552,DebtCon,Office,5,,,307.876199,1,35,43.46926337
0,20896.03646,,33975,HomeImp,Other,23,0,0,79.16325954,2,14,27.17922554
0,14483.75857,22361,9793.116409,DebtCon,Other,24,0,0,125.407464,0,11,25.18149884
0,25300,48232.45733,147288.6482,DebtCon,Mgr,2.227187963,0,0,280.5738445,0,24,38.74080142
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.8361848,2,25,31.65878641
0,3360.620196,56393,86612,DebtCon,Mgr,6,0,0,258.1473687,1,25,33.19387553
0,25300,46780,62536,DebtCon,Office,18,0,0,189.1366883,0,22,30.74672437
0,25300,62540,33990.46168,DebtCon,ProfExe,0,0,0,195.4513312,0,25,35.20086451
1,5858.438806,136322,,DebtCon,ProfExe,2,0,5,303.7379347,1,27,16.6446745
0,25400,76194,98188,DebtCon,Mgr,0,,,245.2678533,5,23,42.13810643
1,25400,107343,192642,DebtCon,Other,0.56090209,0,10,192.6716931,1,14,35.75976024
0,25400,61907,87133,DebtCon,Office,0,0,1,81.49211941,0,22,34.36469831
0,25400,5511.334377,210724,HomeImp,Other,10,0,0,266.5067241,1,34,41.61798303
0,25400,82553,107422,DebtCon,Mgr,9,1,0,305.7597054,2,29,32.72167844
0,25400,44800,13604.19801,DebtCon,Other,12.0779543,0,0,211.0333333,1,27,
0,25400,158111,209649,HomeImp,Other,10,0,0,254.3361895,1,34,43.13677016
1,9476.452659,41487.98564,129189,DebtCon,Mgr,,1,1,5.243341044,,41,42.93355731
0,25400,62906,96327,DebtCon,Other,10.60037738,0,0,110.6201271,1,16,33.76074836
0,25400,138132,243327,HomeImp,ProfExe,27,0,0,349.9409295,0,19,37.82005452
0,3035.09188,69035,82940.1666,DebtCon,ProfExe,13,0,0,281.2219109,1,33,39.5433415
0,20081.3909,61771,105880,DebtCon,Other,10.9612101,0,1,130.1504229,0,29,37.19524901
0,25400,,45369,DebtCon,Other,,,,87.26384702,,12,27.5294977
0,25500,116626.6993,178942,DebtCon,Mgr,0,,,133.9564941,,38,32.42562995
0,11798.74237,,18275.32251,HomeImp,Other,23,0,0,82.29350724,3,15,28.07899411
0,25500,143881,178914,DebtCon,ProfExe,7,0,0,323.0225718,0,35,37.57582198
0,25500,63967,87239,DebtCon,Other,6,0,0,,0,0,33.05107375
0,25500,79689,73313.4403,DebtCon,ProfExe,9,0,0,114.9684987,0,19,26.48488637
0,25500,44562,79481,DebtCon,Other,10,0,0,126.2778082,1,19,40.25073803
1,2960.462624,25828,44166,DebtCon,Other,,0,1,187.8625184,,17,39.42789016
0,7832.647648,50783.31686,50209.02825,DebtCon,Other,20,0,0,204.6779007,0,26,35.86008764
0,25500,79593,113063,DebtCon,ProfExe,9,0,0,135.7406135,0,19,28.04079318
0,5559.623059,113204,184561,DebtCon,Sales,17,1,0,308.9581984,1,31,34.357866
0,25500,19825.01536,64347,,Office,1,0,0,117.432365,1,6,39.25791203
0,9945.865851,84267,117833,DebtCon,ProfExe,12,0,1,123.7568565,0,18,27.47115778
0,25500,194841.8292,267506,HomeImp,Self,2.339213343,0,0,240.2170139,3,51,39.04842776
1,25500,,121708,DebtCon,Mgr,1.811786161,1,0,151.9693412,0,27,33.15994063
0,25500,,20090.98719,DebtCon,Other,,,,95.59549608,,12,27.50357097
0,25500,32458,52329,DebtCon,Other,15,0,0,105.7836806,2,24,29.86627823
0,25500,,43031,DebtCon,Other,,,,89.16926731,,13,28.86528212
0,25500,73083,126995,DebtCon,Office,1,0,0,289.2008986,1,24,37.31620765
0,25600,,51974,DebtCon,Other,,,,100.6768656,,13,28.11606742
0,25600,47936,80600,DebtCon,Other,23,,1,290.4782768,0,30,37.73494052
0,1373.479737,125004.2111,264772,HomeImp,Self,4,1,0,260.7419889,2,50,37.37997465
0,25600,196689,247025,DebtCon,Other,4.47596748,0,0,105.425354,1,25,42.6702753
0,25600,58606,89508,DebtCon,Other,4.382142483,1,0,140.7127577,2,30,41.66996371
0,25600,78441,128814,DebtCon,Office,1.730232767,0,0,310.5000998,1,24,38.73864962
0,25600,177027.0652,263958,HomeImp,Self,5,1,0,245.6794706,2,51,38.97353933
0,25600,111000,153000,DebtCon,ProfExe,4.438256157,0,0,112.6333333,3,27,
1,23550.17776,35240.79683,27264.96579,DebtCon,Other,,0,0,135.9,2,19,
0,25600,69753.20588,21398.91729,DebtCon,Mgr,0,,,222.2421983,5,24,42.93996933
1,25600,105480,126389,DebtCon,Mgr,25,0,2,307.4029037,2,35,36.76382417
0,25600,,85065.24673,,,,,,,,,14.46198733
0,25600,50910,76435.59149,DebtCon,Other,19,2,0,104.4064722,0,27,42.67745065
0,25600,144616,211230,HomeImp,ProfExe,7,0,0,199.0913081,0,27,39.00292833
1,25600,65030,89775.76309,DebtCon,Other,0.699642622,0,0,,0,0,35.02885642
0,5010.217884,72695.2696,2660.545257,DebtCon,Mgr,1,,,231.7942011,3,24,43.67128143
0,25600,95932.99518,183663.0031,HomeImp,ProfExe,4,0,0,187.8714209,0,29,40.03321863
0,25600,76102,119391,DebtCon,Other,5,0,0,87.62538217,1,32,40.92995432
0,7889.182655,139746,182714.5581,HomeImp,ProfExe,6,0,0,185.1125764,1,28,38.36889038
0,14013.46728,94295,143788,DebtCon,Mgr,23,0,0,220.7295189,0,13,42.35812804
0,20006.99948,21524.75275,56733,DebtCon,Other,13,0,0,97.08615056,2,25,30.61978676
0,25700,27051.7734,21693.36099,DebtCon,Other,15,0,0,114.8074121,2,24,31.14295705
0,25700,189995,250814,DebtCon,Other,4.131365874,0,0,100.8009427,1,25,41.00583277
0,25700,24994.32771,51800,DebtCon,Other,24,0,0,118.0311312,0,10,23.08547854
0,25700,50800,71455.38981,DebtCon,Other,23,1,2,184.2666667,1,20,
0,25700,197425,17020.42845,DebtCon,Other,8,0,0,102.9603455,2,26,41.27712717
0,25700,19151.35529,49583.09532,DebtCon,Other,4.158922836,0,0,126.4730656,0,20,40.76906182
1,25700,25900.422,106307.2693,DebtCon,Office,8,0,1,397.8706892,0,44,41.86989334
1,14847.71569,32613,63065,DebtCon,Other,0,0,0,218.4852751,0,22,41.21010704
0,25700,23047,50756.50697,DebtCon,Other,,2,1,104.5662029,2,26,29.29663349
0,25700,85417,83186.85136,HomeImp,,7,,,,,,30.82947717
0,25700,98557.02761,144594,DebtCon,Mgr,11.80219397,0,0,217.944828,0,13,41.13564938
0,25700,63054,104624,DebtCon,Other,15,0,1,132.1071172,0,29,40.20529288
0,25800,140785,208421,HomeImp,ProfExe,3,0,0,176.2714893,0,28,39.74500284
0,15350.76728,,63456,DebtCon,Other,25,0,0,148.8162847,0,8,22.06576364
1,25800,,24578.58745,DebtCon,Other,1.264782495,0,0,123.6444881,0,9,22.92513606
0,25800,70804,106892,DebtCon,ProfExe,12,0,0,291.0720275,1,33,40.77228326
0,25800,82058,116330,DebtCon,ProfExe,11,0,1,128.4471699,0,18,27.98945739
0,25800,112388,180313,DebtCon,Sales,9.848157366,0,0,295.5460058,0,31,33.24109601
0,25800,137140,167096,DebtCon,Other,7,0,1,209.085283,1,19,36.18947433
0,25800,,51824,DebtCon,Other,,,,89.59981508,,12,28.54647846
0,25900,123889.3149,239546,HomeImp,Other,2.232665862,0,0,134.8532427,0,42,40.39811434
1,25900,42105,38029.85433,DebtCon,Other,2,0,0,109.2111561,3,22,31.80908592
0,25900,118965,154728,DebtCon,ProfExe,8,0,0,101.1976068,3,26,32.59840187
0,25900,,33888,HomeImp,Other,24,0,0,73.85849672,2,14,28.24306257
1,14385.72132,,,DebtCon,Other,20,0,2,190.9965648,0,22,31.16238948
0,25900,108319,135884,DebtCon,Mgr,3.527181441,1,0,188.3758019,5,18,40.50485505
1,15371.14338,1693.686386,66854.32001,,Self,3,0,1,34.66666667,6,28,
0,25900,66586.6426,211151,HomeImp,ProfExe,6,0,0,182.1713721,1,27,38.48048457
0,25900,11017.6834,12345.12445,DebtCon,ProfExe,10,0,1,133.669494,0,18,26.57393079
0,25900,44468.5298,166553.3313,HomeImp,Self,0,0,0,185.543512,0,16,40.6422789
0,25900,59575,85837,DebtCon,Other,22,0,1,189.7553505,0,19,24.87461511
0,5407.529037,56784,91401,DebtCon,Office,0.553344608,0,1,90.16369704,0,23,34.09893173
0,25900,58693,51351.18158,DebtCon,Office,1,0,1,94.12956341,0,23,32.12756274
0,25900,12577.92978,57518,HomeImp,Other,2,0,0,80.16847942,2,11,31.98368604
0,25900,61064,94714,DebtCon,Office,2,0,0,98.80937484,0,23,34.56594425
0,26000,43314,71303,DebtCon,Other,8,0,7,246.3186749,3,23,43.21523351
0,26000,150773,179077,DebtCon,Other,1,0,0,186.914467,0,35,38.70777971
0,26000,238005,14353.51234,HomeImp,Self,5,1,0,242.2901595,2,51,35.45765879
0,26000,100548,207647,DebtCon,Other,22,0,0,218.5959913,0,18,26.55949496
0,26000,107291,137426,DebtCon,Mgr,9,2,0,191.57344,4,18,40.76740141
0,18923.80449,45963,74279,DebtCon,Other,20,,0,295.6669448,1,29,37.91727288
0,26000,217880.1888,286283,HomeImp,ProfExe,6,,4,485.9453583,,55,33.23935548
0,26000,139904,172310,DebtCon,Other,6,1,0,204.1144147,0,19,34.83482969
0,26000,35562.7713,100852,DebtCon,Office,9.132187175,0,0,152.3539807,0,20,36.3563094
1,26000,79714,,DebtCon,ProfExe,1,0,4,125.7666667,0,23,
1,8089.852373,66348.59939,52873.99785,,Other,0,0,4,171.4333333,3,58,
0,26000,58794,91413,DebtCon,Other,1.408378953,0,0,230.6802307,0,19,37.99692333
0,26000,119553,105113.4061,DebtCon,Mgr,5,0,0,290.7585045,0,24,36.97751891
0,26000,81764,118388,DebtCon,ProfExe,9,0,0,130.1924181,0,18,28.15413466
0,26000,20119,54563,DebtCon,Other,24,0,0,126.9879594,0,11,25.62363851
0,26000,37912.38652,63292,DebtCon,Office,17,0,0,174.6210154,2,21,33.67314644
0,26100,,36277,DebtCon,Other,4.959473542,0,,79.33145984,,13,20.51714628
0,26100,75164,51577.34619,DebtCon,Mgr,7,0,0,300.8359581,2,28,30.07140205
0,26100,113266,182082,DebtCon,Sales,18,0,0,304.8524691,1,31,33.19394936
0,26100,127605.19,203202,HomeImp,Other,10,0,0,248.4819453,1,33,43.11219067
0,26100,,35271,DebtCon,Other,9,0,,96.52831616,,14,23.31865001
0,26100,80176,113247,DebtCon,Mgr,9,0,1,294.7520334,1,29,33.19212531
0,17131.54729,,151429,,,,,,,,,15.56700107
0,26100,,120470,DebtCon,Mgr,7,0,0,161.2876716,0,27,34.13000366
0,26100,103949,208432,DebtCon,Other,3.141644668,0,0,202.592647,0,18,23.29023448
0,15540.99565,50605,77841,DebtCon,Other,21,,0,286.4482043,1,31,41.17380505
1,26100,73525,,DebtCon,Office,3,1,,106.6522984,0,6,22.50817251
0,26100,20566,50534,DebtCon,Other,24,0,0,140.5532102,1,10,24.09826676
0,26200,78595.18949,136580,DebtCon,Mgr,9,2,0,181.3585917,4,17,39.18736161
0,26200,75096,120859,DebtCon,Other,4,0,0,107.1771177,2,31,38.55297875
0,6659.229654,77952,113285,DebtCon,Other,5,0,0,90.01609154,1,31,39.39066028
0,26200,141109,245422,HomeImp,ProfExe,28,0,0,343.7871223,1,18,38.11355594
0,26200,72648,76096.15488,DebtCon,Office,0,1,0,331.3528857,0,23,37.54583738
0,26200,36864.62489,27912.75118,DebtCon,Other,23,,1,286.1816551,0,29,39.67630465
0,16348.2135,98890.41951,181869,DebtCon,Other,1,0,0,204.0289898,0,35,39.80087956
0,25935.36748,100931,67410.45719,DebtCon,Office,11,0,1,169.0320939,0,28,41.08956919
1,25521.78395,51599,71776.36573,DebtCon,Other,,0,0,129.9339205,2,19,
0,26200,189252,241754,DebtCon,Other,9,0,0,97.31488774,2,25,40.31269773
0,26300,87291,122531,DebtCon,ProfExe,10,0,1,128.4832581,0,18,27.83750961
0,232.6239671,,6587.738379,HomeImp,Other,26,0,0,92.85512943,2,15,27.21702865
0,26300,94337,123054,DebtCon,ProfExe,0,1,0,204.9173394,2,38,35.72585219
0,26300,147600,184207,DebtCon,ProfExe,5,0,0,310.3481457,0,35,38.23508627
0,20053.55572,118304,87074.34538,DebtCon,Sales,6.952407631,0,0,299.2172523,1,30,34.36826933
0,26300,25685,588.9313857,DebtCon,Other,35,0,0,261.470872,0,23,40.08504815
0,11698.00862,52394,93307,DebtCon,Other,24,0,1,184.6560958,0,19,23.54869835
0,26300,58369,88124,DebtCon,Other,7,0,0,234.2215473,1,20,37.15829482
0,26300,49754.80755,19420.96954,DebtCon,Other,24,1,2,193.8537132,0,19,24.89378113
0,26300,,51055,DebtCon,Other,,,,70.25339459,,14,28.20743574
0,26300,37110.98988,147793,DebtCon,Office,3,,,296.5601545,2,35,43.80729316
0,26300,,40268.67635,DebtCon,Other,,,,92.57722408,,13,27.92400089
0,11471.91363,,43472,DebtCon,Other,,,,90.08032697,,12,28.68850032
0,26300,25530,79885,DebtCon,Other,,1,1,105.6387889,2,26,29.92863683
0,26300,78851,71774.38003,DebtCon,Office,3.475354535,0,0,405.4304292,0,44,42.34162639
0,7327.564576,189302,249773,DebtCon,Other,1.775218945,0,0,106.6093074,1,26,42.76938671
0,26300,94916,127526,DebtCon,ProfExe,0,0,0,195.8476245,2,37,36.01849565
0,26400,43781,66030,DebtCon,Office,10.43300002,0,0,184.3849541,2,21,31.48990578
0,26400,79163,123792,DebtCon,Office,0,0,0,310.6145549,0,24,38.1099786
0,26400,73679,98614,DebtCon,Office,10,0,0,151.6287037,0,20,38.15962279
1,4676.662377,130672,212536,DebtCon,ProfExe,10,0,0,221.5068316,3,26,20.26991879
1,26400,128413,207302,DebtCon,ProfExe,9,0,0,228.0151317,3,26,17.87219518
0,26400,122105,165000,DebtCon,Mgr,1,0,0,234.4,2,24,
0,9129.146946,48191.52036,85250.51027,HomeImp,Self,2,0,0,172.5708333,0,17,43.35819405
0,11134.30818,240907,260638,HomeImp,Self,7,1,0,255.415514,3,51,37.65291911
0,26400,134642,29629.98674,DebtCon,Mgr,0,,,122.4568633,,39,32.69880046
0,26400,44333,64192.10339,DebtCon,Office,18,0,0,173.4953921,2,21,32.34941205
1,9145.178451,220432,283978,HomeImp,ProfExe,5.545879531,,5,480.3560137,,56,33.7142391
0,26400,196412,250164,DebtCon,Other,1.122006576,0,0,97.27834927,1,26,42.334246
0,21540.6831,59288,87753,DebtCon,Other,8,1,1,145.8824924,3,29,38.97248671
0,26500,29751,57501,,Office,1,0,0,114.359189,2,7,37.07547187
0,26500,23742,77878,DebtCon,Other,,2,1,99.37716841,2,26,28.87672375
0,26500,144611.4138,69347.31888,HomeImp,Self,3,0,0,194.2277448,1,16,40.85486499
0,26500,,63918,DebtCon,Other,25,0,0,135.4409472,0,8,20.16138785
0,26500,63345,100332,DebtCon,Other,14.13607974,0,0,139.5105459,0,30,38.42744457
0,9180.809516,240782,267675,HomeImp,Self,6,0,0,229.3070258,1,50,37.740919
0,26500,,38964,DebtCon,Other,11,1,,102.7529024,,14,20.35358209
0,26500,112059,179599,DebtCon,Sales,15,0,0,313.2053014,0,30,36.35910417
0,26500,77198,73590.73737,DebtCon,Office,0,0,0,312.9088037,0,24,37.83016379
0,26500,,1677.024808,DebtCon,Other,26,0,0,127.4120114,0,10,22.28949083
0,26500,83955.21784,127773,DebtCon,Other,0.554047738,0,0,190.8604772,2,25,42.03163913
