BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON,JOB
0.0,16700.0,102687.0,26401.016797326047,5.334963041048014,0.0,0.0,97.76351185564725,0.0,14.0,31.108004919564355,DebtCon,ProfExe
0.0,4083.4009592344055,86076.0,95022.1874305644,0.16325645715149886,0.0,0.0,295.95433960977476,0.0,18.0,28.447992405266497,DebtCon,ProfExe
1.0,5805.1538430178325,31135.0,42718.69013028065,14.0,0.0,0.0,105.13327105655682,0.0,18.0,39.12299680414749,DebtCon,Other  
0.0,7517.516643841526,43794.0,61446.0,6.0,0.0,0.0,96.4547059064908,1.0,9.0,28.45298085861047,DebtCon,
0.0,8191.937036855117,54079.0,112463.0,1.0,,3.0,134.92571375594332,1.0,23.0,37.03395438722053,HomeImp,Office 
1.0,16692.939466188167,13477.342747509174,76704.0,2.0,,2.0,271.65194770061595,0.0,10.0,37.63005715928974,DebtCon,Other  
0.0,16700.0,8063.954243761466,92706.0,7.126218954625642,0.0,1.0,262.610339981266,0.0,23.0,29.884757742222753,HomeImp,Other  
0.0,5156.01392754168,34086.1127156965,21616.284823971,2.0,0.0,0.0,309.4963879795352,3.0,15.0,43.488066410407455,DebtCon,Other  
1.0,9037.062016007054,77083.0,4518.392239473012,7.152025770932448,0.0,0.0,170.81237284556747,,10.0,37.22643059700561,DebtCon,Other  
0.0,6392.202359061783,67238.0,96535.0,5.743950789209433,,,103.4726081856651,0.0,10.0,39.34965051833989,HomeImp,Office 
0.0,276.79400452263377,,2691.9510316559818,0.3535373729437298,0.0,0.0,73.4289423970166,1.0,9.0,40.82912872752134,DebtCon,Office 
0.0,3672.2599490882176,4690.249860082869,45209.0,20.0,0.0,1.0,195.5523296149847,2.0,16.0,31.058084364253133,DebtCon,ProfExe
0.0,16700.0,12830.0,45789.83046793837,0.946060202059364,0.0,0.0,301.14852231296817,0.0,15.0,18.251480863556026,DebtCon,ProfExe
0.0,16700.0,53423.0,10823.011543696284,4.354629283470395,0.0,0.0,109.42942825623302,0.0,12.0,28.160611312436224,HomeImp,ProfExe
0.0,16700.0,5106.0,3362.5457441944377,14.0,0.0,0.0,269.96268873159215,0.0,23.0,29.875928066603805,HomeImp,Other  
0.0,2765.749486240442,96045.39420533618,136568.0,0.0,0.0,0.0,273.7250727778267,0.0,47.0,40.04168465246525,DebtCon,Other  
0.0,351.8002567588353,57329.0,83695.0,2.5369331857827184,0.0,0.0,294.99970154782454,2.0,16.0,40.62505269079704,DebtCon,Other  
0.0,16800.0,6729.368178889792,90429.0,1.2778206305940731,0.0,0.0,183.84300457207812,3.0,18.0,42.29709169561839,DebtCon,Other  
1.0,10448.59475048659,11483.551560166548,1149.5927912879704,4.0,2.0,1.0,77.03333333333333,6.0,43.0,,DebtCon,Sales  
0.0,2317.369537762073,27623.0,88231.0,8.0,0.0,0.0,122.46327195676808,0.0,12.0,55.962022218872804,DebtCon,ProfExe
0.0,1919.8593051730932,3088.625946543471,1150.761524933745,7.8908513662828375,0.0,2.0,178.9299563914899,1.0,12.0,27.816420301546536,HomeImp,ProfExe
1.0,2280.8885547709133,2714.3511782113237,,21.0,0.0,0.0,190.69331374607992,1.0,20.0,35.89402585916874,DebtCon,Office 
0.0,16800.0,50050.0,94322.26777572105,4.0,0.0,0.0,272.4998353297614,5.0,43.0,40.03337824305211,DebtCon,Other  
0.0,12309.755769888756,23670.0,31334.396587384115,10.8003514282407,1.0,0.0,106.39856974872582,0.0,17.0,26.69671626110874,DebtCon,Mgr    
0.0,16800.0,62557.0,95747.0,0.0,0.0,0.0,188.18900503641737,1.0,31.0,35.2858447444699,DebtCon,Other  
1.0,16800.0,5405.643016449009,27781.0,1.0,10.0,0.0,190.5770968192023,0.0,9.0,27.14688564797253,HomeImp,Other  
1.0,6018.166736335571,113021.0,98995.89677280649,1.983454230699434,3.0,2.0,123.89341974091182,2.0,65.0,62.55930782273845,,Mgr    
0.0,16800.0,67049.0,1677.3112661793416,,0.0,0.0,286.37512855997136,0.0,20.0,28.739128016070055,HomeImp,Other  
0.0,16800.0,81820.0,93245.1248736601,6.0,0.0,1.0,335.3003272984463,,41.0,36.21162681192701,DebtCon,ProfExe
1.0,12491.186958035076,87300.0,155500.0,3.0,0.0,0.0,1154.6333333333334,0.0,0.0,,DebtCon,Other  
1.0,2184.9511797469813,49934.06265242447,71711.0,5.0,0.0,0.0,71.2307616886999,5.0,18.0,40.58291347802287,DebtCon,Other  
1.0,16800.0,73280.0,103067.0,1.0,0.0,0.0,140.36213400819963,0.0,17.0,34.00229537326018,DebtCon,Other  
0.0,16800.0,22295.897316140075,57605.176523137925,1.0,0.0,0.0,257.32859660151337,0.0,34.0,27.576596890379022,DebtCon,Office 
0.0,16800.0,46312.0,44564.41690985785,7.800474905781669,0.0,0.0,241.50838388830763,0.0,14.0,26.220717431744895,HomeImp,Other  
0.0,7453.0671024010835,25254.8242179257,93772.0,2.792514359016211,0.0,0.0,126.4894050530184,2.0,21.0,35.856354887069365,DebtCon,ProfExe
0.0,16800.0,58193.0,82942.0,0.27229216195284023,0.0,0.0,320.06300965690644,3.0,16.0,42.84596286287809,DebtCon,Other  
0.0,16800.0,568.3211289981012,60943.0,16.016271880835422,0.0,0.0,237.76362329576713,0.0,13.0,25.43988823458547,HomeImp,Other  
1.0,12648.797395382448,144736.9423483149,183810.0,11.0,0.0,0.0,243.5422549444389,0.0,20.0,26.73398283506929,DebtCon,Mgr    
1.0,16800.0,94851.0,90033.89056663396,2.0,0.0,1.0,270.99861110245075,1.0,34.0,27.00923928851692,DebtCon,Office 
0.0,16404.391283730227,109712.47708731912,50607.634970576335,1.5682188941017812,0.0,0.0,177.63228247838296,0.0,17.0,39.56720816232134,DebtCon,
0.0,15012.719739141277,98075.67511221286,71154.94073962836,4.0,0.0,0.0,135.85642315972896,0.0,20.0,28.151885281098952,DebtCon,Office 
1.0,16900.0,,14032.351888988796,1.0,0.0,0.0,75.41374556336892,1.0,8.0,40.62819923285311,DebtCon,Office 
0.0,16900.0,26863.77829224606,56961.0,11.0,0.0,0.0,116.81770737036769,1.0,10.0,20.3445821678427,HomeImp,Other  
0.0,16900.0,5307.617011474267,96677.0,0.34204562676234435,0.0,0.0,153.79169481603358,0.0,30.0,35.32783616830494,DebtCon,Other  
0.0,4282.995608953292,47129.0,41954.84185945189,15.0,0.0,0.0,290.148921221638,0.0,21.0,30.31859679532172,DebtCon,Other  
0.0,1253.7479735695515,16747.602075861116,75125.0,,1.0,0.0,237.17904542093007,0.0,49.0,42.132280564802834,HomeImp,Other  
0.0,16900.0,24625.942659855795,85000.0,0.6946590890617385,0.0,6.0,127.8,2.0,33.0,,DebtCon,Other  
1.0,7306.113561757893,48077.22413913776,101683.0,22.569935618233835,0.0,0.0,254.19179744713367,0.0,45.0,38.51230868860721,DebtCon,Sales  
0.0,4813.397873012999,66812.0,55796.011293908115,9.0,,,108.00552587059946,0.0,10.0,37.46901794745075,HomeImp,Office 
0.0,16900.0,43076.38298721816,78504.67857228252,0.0,0.0,0.0,166.10628147538483,0.0,25.0,24.955311418420315,DebtCon,Office 
0.0,16900.0,41304.2599894876,42290.39924579458,21.0,0.0,0.0,233.78439854930724,1.0,23.0,37.324711323969396,HomeImp,ProfExe
0.0,16900.0,116357.0,209364.0,0.6931030027070563,0.0,0.0,221.12855483377808,0.0,16.0,27.900263904156287,DebtCon,Other  
0.0,8347.329239243329,48306.24233944074,89720.0,29.0,0.0,0.0,204.5879338781853,0.0,22.0,33.01615311848286,DebtCon,Office 
0.0,16900.0,6211.635226282587,115365.0,12.074063304846206,0.0,0.0,282.06851775826266,0.0,16.0,24.96285137098881,DebtCon,Other  
0.0,10967.1164093386,15404.798498342187,47292.29674801756,1.2193834335633476,0.0,0.0,128.58182368779242,1.0,8.0,28.895954854174498,DebtCon,Mgr    
0.0,11685.74856081314,7169.934512233797,74971.95998407247,8.8378946715211,0.0,0.0,202.05343558479285,0.0,20.0,21.34825451221236,DebtCon,ProfExe
0.0,16900.0,78455.0,71384.15184232134,,,,,,,33.742374549234455,,
0.0,9596.844279485216,1737.7177339409095,62268.99525717506,5.508776788836707,0.0,0.0,360.1469601612808,0.0,10.0,41.902054191553994,DebtCon,Other  
0.0,16900.0,89534.44552359471,117650.0,3.6568019290719187,0.0,0.0,279.11258466482275,1.0,19.0,29.64517729341759,DebtCon,Other  
0.0,17000.0,73644.0,107086.0,0.0,0.0,0.0,280.45334363475325,2.0,20.0,37.771957847928604,DebtCon,ProfExe
0.0,17000.0,125257.0,159721.00193919474,3.0,0.0,0.0,129.75779959246,1.0,21.0,27.637206599589998,DebtCon,Office 
1.0,352.21454796950076,8845.572364063735,17473.150638059316,23.96005419639873,0.0,0.0,79.99197549655909,2.0,21.0,29.846958736822454,HomeImp,Mgr    
1.0,17000.0,,,1.0,0.0,0.0,111.23501180823959,0.0,21.0,31.362872384662214,HomeImp,
0.0,17000.0,70039.0,100993.0,7.0,0.0,0.0,261.9113169836129,1.0,11.0,36.564330319810814,HomeImp,ProfExe
1.0,14263.065753627134,31765.079926919694,31460.105328103575,2.2076817891596265,1.0,0.0,177.5,6.0,35.0,,DebtCon,Mgr    
0.0,10548.45386443122,2319.148269689245,53383.00735432981,1.3519685367829952,0.0,0.0,135.19190654220827,0.0,18.0,33.050636365549,HomeImp,Office 
1.0,17000.0,46874.19740354745,91160.94434433474,7.525909360277424,0.0,2.0,349.43007937836103,,41.0,36.0599472401384,DebtCon,ProfExe
0.0,17000.0,40579.5619827288,92071.00048718229,,0.0,,253.4763165959017,,23.0,36.45229579375233,,Other  
0.0,3966.0407006582436,125728.0,139440.20530167044,,0.0,0.0,228.42238215330684,0.0,18.0,37.008373781418605,DebtCon,Mgr    
0.0,17000.0,7585.97074194158,60289.0,6.0,0.0,0.0,189.23698365100708,0.0,13.0,31.125746532313407,HomeImp,ProfExe
0.0,17000.0,134689.0,158661.0,,0.0,0.0,227.3954646500806,0.0,19.0,36.425571755545946,DebtCon,Mgr    
0.0,12808.080973945596,23200.66189425516,61915.16210568099,1.1642351542432956,0.0,0.0,307.67385710766365,0.0,18.0,28.368210586094396,DebtCon,ProfExe
0.0,7150.371173466729,23396.236291130183,75360.0,0.4616980703834901,,,,,,25.260098683419685,DebtCon,
0.0,16597.06583693487,27088.0,166437.0,7.0,0.0,0.0,306.6741710467455,0.0,27.0,26.156717880892902,HomeImp,Self   
0.0,83.77450848174026,70085.0,8134.383380239076,7.0,0.0,0.0,117.1953992305315,1.0,20.0,21.981835715152247,DebtCon,Office 
0.0,6299.216536944367,97438.0,158780.0,0.0,0.0,0.0,210.912603410746,1.0,18.0,38.79674994942115,DebtCon,Mgr    
0.0,17000.0,11026.421138947095,7364.5784200712005,24.340266902158163,0.0,0.0,246.17972137457122,0.0,13.0,25.701205603303947,HomeImp,Other  
1.0,17000.0,6778.0,53891.16842371233,0.0,0.0,0.0,326.51841443093133,0.0,5.0,38.836601840977835,DebtCon,Sales  
1.0,15566.591151322513,26228.0,60979.0,7.0,0.0,0.0,188.24761052850687,0.0,13.0,29.62867649106247,HomeImp,ProfExe
0.0,3796.3879899105004,62085.51474739123,92816.0,10.0,0.0,0.0,,1.0,16.0,25.71867108230883,,ProfExe
0.0,17000.0,54780.0,93091.0,1.613912501192611,0.0,0.0,115.37533238947563,1.0,21.0,37.50862467033724,DebtCon,ProfExe
0.0,3128.3507445493483,60461.70043281359,36752.86192275205,0.0,0.0,0.0,71.95379199073267,0.0,16.0,28.004398483757114,DebtCon,Mgr    
0.0,2713.9098885068247,60483.0,16712.190452810468,4.0,0.0,0.0,116.52526508839252,0.0,12.0,27.29874318012909,HomeImp,ProfExe
1.0,4524.071458039839,34412.78529474455,13929.692550529584,,,,,,,,,
1.0,11208.89751809132,13017.594495517013,54375.0,0.7957265329527327,1.0,0.0,77.7,1.0,18.0,,DebtCon,Other  
0.0,17000.0,42234.78011703062,53597.40019012122,6.839549126494466,1.0,0.0,204.93333333333334,1.0,21.0,,DebtCon,Other  
1.0,12282.483463307137,18986.921185528357,85000.0,6.964946529811689,0.0,0.0,149.06666666666666,1.0,21.0,,DebtCon,ProfExe
0.0,2015.9947830326832,47000.0,112720.0,16.0,0.0,0.0,257.7,0.0,20.0,,DebtCon,ProfExe
0.0,17000.0,86000.0,33420.9801518456,3.195875992624031,,,137.46666666666667,,25.0,,DebtCon,ProfExe
0.0,13355.14071460587,4057.5656189916494,77890.83868399767,21.0,0.0,0.0,226.36666666666667,3.0,41.0,,DebtCon,Other  
0.0,8235.667916124532,152900.0,191146.0,3.3515901855898975,0.0,0.0,,2.0,16.0,,DebtCon,Other  
0.0,17000.0,55820.0,72545.38811523997,0.5,0.0,0.0,74.03333333333333,0.0,23.0,,DebtCon,Office 
1.0,5549.032069532681,74910.0,44354.8866779217,41.0,0.0,0.0,95.2,3.0,28.0,,DebtCon,Office 
1.0,17000.0,75693.22987389436,110000.0,0.3024074229888653,6.0,0.0,180.56666666666666,2.0,46.0,,DebtCon,Other  
1.0,16140.98089381167,6549.638758669439,78000.0,1.176708985668006,0.0,0.0,62.9,0.0,10.0,,DebtCon,Other  
1.0,13047.918697375768,61000.0,127000.0,6.232015863168992,0.0,5.0,256.7,0.0,40.0,,DebtCon,Mgr    
1.0,9937.877966993432,56462.562499617954,81180.0,11.642637658697849,2.0,0.0,134.93333333333334,2.0,28.0,,DebtCon,ProfExe
1.0,17000.0,56800.0,82000.0,22.0,0.0,5.0,320.6,4.0,28.0,,DebtCon,ProfExe
1.0,17000.0,10481.753634326977,68721.6933182076,11.952767405636965,,3.0,99.26666666666667,0.0,23.0,,DebtCon,Self   
1.0,16361.14565579274,5965.222793615061,61620.25869573479,25.0,0.0,0.0,351.03333333333336,3.0,24.0,,DebtCon,Office 
1.0,15759.27837647464,31165.383683594588,21354.145247886954,0.2232567855265256,0.0,0.0,46.666666666666664,3.0,11.0,,DebtCon,Other  
0.0,17000.0,49330.6069689042,208429.0,2.811225711745781,0.0,0.0,206.737071306724,0.0,16.0,25.873990850073284,DebtCon,Other  
0.0,17000.0,96065.0,85547.75630902301,14.0,0.0,0.0,125.67306045999771,2.0,8.0,34.75618580545121,DebtCon,Other  
0.0,4551.030607684996,97517.0,48867.08882611109,2.0,,,128.41759793111194,3.0,15.0,31.166029442965996,DebtCon,Office 
0.0,17000.0,51018.0,70891.61849484016,0.0,,2.0,114.9462922972801,0.0,23.0,40.24125987223408,HomeImp,Office 
1.0,7360.9154058438335,40014.33927805272,27183.758279184698,1.0,4.0,0.0,67.4082849657195,1.0,13.0,44.75157219497095,DebtCon,
0.0,8533.396522762905,98451.0,12978.330734183235,0.27159504651631927,,,120.23893456735706,2.0,15.0,33.95359391749072,DebtCon,Office 
0.0,3645.1876115264313,8909.684180863054,71541.77040762677,15.163951282465808,0.0,0.0,252.3059847351284,4.0,30.0,37.31611991627893,DebtCon,Mgr    
0.0,4413.9159072255325,108154.0,11130.446356501172,1.0,0.0,0.0,279.3611988023074,0.0,46.0,39.67697660679788,DebtCon,Other  
0.0,10084.182331843385,25638.0,101409.4272520344,2.8450932786078624,0.0,0.0,367.664520604908,0.0,9.0,39.106896383304566,DebtCon,Other  
0.0,4916.249844625709,17528.197761291263,94396.0,4.933107895745481,0.0,0.0,110.2940878144151,1.0,21.0,36.107340902610375,DebtCon,ProfExe
0.0,17100.0,48471.0,71546.0,5.0,0.0,1.0,254.09570070059343,3.0,32.0,29.8187435390189,DebtCon,ProfExe
0.0,17100.0,8397.479639201183,88969.0,21.0,0.0,0.0,225.70628788029626,2.0,41.0,38.89637817721645,DebtCon,Other  
0.0,9035.223138441901,,20524.1297432874,11.236352003755211,0.0,0.0,327.00179108056,0.0,15.0,12.498669800869502,DebtCon,Office 
0.0,17100.0,17001.72659458114,119585.0,1.0,0.0,0.0,147.91580911208715,0.0,29.0,34.73427716117551,DebtCon,ProfExe
0.0,17100.0,5136.102363213013,128989.0,4.061482818825861,0.0,0.0,367.9970934991624,0.0,9.0,40.64091611314142,DebtCon,Other  
0.0,17100.0,53983.0,73688.0,5.0,,,95.52351211803106,0.0,9.0,36.92038564836624,DebtCon,Other  
0.0,17100.0,123463.0,160487.0,4.0,0.0,0.0,155.3007626396878,0.0,21.0,25.704127791842506,DebtCon,Office 
0.0,17100.0,49951.0,111291.0,0.6447421692520111,,2.0,151.10459247321256,1.0,23.0,39.487198141304404,HomeImp,Office 
0.0,15535.173016244162,20091.410779711518,91187.0,0.0,0.0,0.0,80.58265558723288,0.0,16.0,26.767768842497734,DebtCon,Mgr    
0.0,11795.157941707948,20548.801103094964,80304.51521002338,0.0,0.0,0.0,70.01636023101112,0.0,22.0,37.195085531810804,DebtCon,Office 
0.0,17100.0,46953.0,35744.340293966394,3.048322774026693,0.0,0.0,165.62778832955178,2.0,11.0,29.24914360216313,DebtCon,ProfExe
0.0,10337.019207858024,28281.303775166765,34716.1439168547,5.789076617355028,0.0,1.0,103.68385576308877,3.0,49.0,30.353548699665605,DebtCon,Other  
0.0,17100.0,71521.05097075229,130864.0,5.117995887584051,,,244.72881087354943,3.0,41.0,37.49264563140117,DebtCon,Mgr    
1.0,2209.3590878925097,32134.0,27886.919736434204,0.7432152227234167,0.0,0.0,209.19880045143714,0.0,6.0,38.632967001252325,DebtCon,Other  
0.0,17100.0,54598.0,95866.880573858,0.24076084058767228,0.0,0.0,247.29589654904157,0.0,20.0,25.632116424684465,DebtCon,ProfExe
0.0,17100.0,,39618.014176785946,7.105827964425938,0.0,0.0,101.01406133410399,0.0,14.0,27.71993814283979,,
0.0,2843.276179695165,14381.968853959797,34430.96102902058,,0.0,0.0,248.71878008393668,0.0,49.0,44.55215415185418,HomeImp,Other  
0.0,14117.089866295964,104652.0,169076.0,,1.0,,270.5812143396817,,23.0,38.46522769292594,,Other  
0.0,17100.0,117337.0,75704.9401128804,16.0,0.0,0.0,177.6294322585503,0.0,17.0,39.17643245924564,DebtCon,
0.0,755.68542697266,88922.55712906763,38220.8358708759,14.850969151058687,0.0,0.0,289.95440058875346,0.0,16.0,24.458320605637656,DebtCon,Other  
0.0,9469.077193117271,51352.0,51017.86533111886,27.0,0.0,0.0,295.95541440242,1.0,17.0,36.78730594941755,DebtCon,Mgr    
0.0,532.1640510727484,60828.94743508703,96633.0,25.0,1.0,0.0,224.76435905322705,1.0,24.0,36.70234070062746,HomeImp,ProfExe
0.0,17200.0,59698.0,89715.0,1.4065969485820258,0.0,0.0,,1.0,16.0,23.345623213413926,,ProfExe
0.0,6216.117059167529,16106.91922099186,133859.0,6.0,,,248.15887558161123,2.0,42.0,36.79087532730348,DebtCon,Mgr    
0.0,17200.0,5610.7043982728865,86398.27738218116,9.679630707800216,0.0,1.0,287.26088686840063,0.0,23.0,30.098796701095438,HomeImp,Other  
0.0,17200.0,7044.0,41078.20520191649,0.0,0.0,0.0,330.9709043444303,0.0,6.0,37.94331513927007,DebtCon,Sales  
0.0,17200.0,4343.674457395763,118074.0,0.0,0.0,0.0,102.67861249999619,1.0,21.0,41.41835285444201,DebtCon,Other  
0.0,11041.116006225868,89507.0,121047.0,14.0,0.0,0.0,118.8661339472302,1.0,9.0,34.60282739619856,DebtCon,Other  
0.0,7779.115763762555,52011.0,42456.89736076486,7.0,0.0,1.0,120.323979222485,2.0,48.0,30.556511873149553,DebtCon,Other  
0.0,2054.7695596026115,1415.3129866883685,170000.0,22.0,0.0,0.0,77.28338496787687,1.0,20.0,28.82169866041825,HomeImp,Mgr    
1.0,17200.0,307.4064185802855,62640.84713610627,1.73386926377838,0.0,0.0,140.973400968553,0.0,9.0,28.662173400843596,DebtCon,Mgr    
1.0,8509.012929028371,33073.0,33881.536176437294,2.7947977500943457,0.0,0.0,163.3947887062433,1.0,20.0,28.27488886843663,DebtCon,ProfExe
1.0,17200.0,38168.64277097706,71000.0,15.0,0.0,0.0,,0.0,0.0,,DebtCon,Other  
0.0,5791.511037662398,39316.0,54375.98098609782,3.3900611323258194,0.0,0.0,99.98597595645941,1.0,10.0,26.437084054903632,DebtCon,
0.0,914.9784878431719,17742.941777654432,,0.14821686788844732,0.0,1.0,115.35303063566157,4.0,34.0,41.35903633433815,DebtCon,ProfExe
1.0,5034.8224518051475,42030.082747128836,,6.52435147926414,0.0,0.0,174.39613453669762,1.0,21.0,34.53892537397282,DebtCon,Office 
0.0,13998.952176048864,31670.98891518451,76544.0,5.0,0.0,0.0,240.52274651402374,3.0,31.0,32.84175391354214,DebtCon,ProfExe
0.0,1317.8625660565974,35116.0,60489.0,13.250242110458316,0.0,0.0,106.48623703399075,1.0,18.0,38.80624070826277,DebtCon,Other  
0.0,17200.0,85977.0,109238.0,3.0,0.0,0.0,115.55751256176538,1.0,25.0,38.94891873511901,HomeImp,ProfExe
0.0,553.4201130985376,21817.84237991918,68126.0,2.720141609534687,0.0,0.0,111.12595174131755,0.0,17.0,34.17904688424387,HomeImp,Office 
0.0,3073.4288030645944,51985.81246060031,69860.0,0.0,0.0,0.0,180.93148774797888,0.0,25.0,30.587966983578152,DebtCon,Office 
0.0,17200.0,45298.85694527014,102326.0,0.8540793880140779,0.0,3.0,57.16674512377855,1.0,9.0,39.9911542435927,HomeImp,Other  
0.0,17200.0,90567.0,3523.077837851866,11.79096221541565,0.0,0.0,139.34017022200322,2.0,9.0,34.78487038057524,DebtCon,Other  
1.0,17200.0,99204.0,71217.27059712505,9.0,0.0,0.0,296.2114897553571,1.0,18.0,30.301365399887487,DebtCon,Other  
1.0,16599.51052507363,48427.0,66082.0,28.432709631245913,0.0,0.0,283.84875911381425,1.0,16.0,38.39363466852979,DebtCon,Mgr    
0.0,10997.723203430756,56034.16540054332,92946.0,5.0,0.0,0.0,133.15948076954496,0.0,11.0,27.503540170604147,HomeImp,ProfExe
1.0,6044.257411195084,17234.0,43310.0,1.0,0.0,0.0,215.60754050156288,0.0,15.0,38.31851468844735,,Office 
0.0,17200.0,51545.16414091604,60498.57573894811,15.0,0.0,0.0,276.9110829284994,0.0,20.0,26.696158704676737,DebtCon,ProfExe
0.0,17200.0,27230.0,18205.34024896349,,0.0,0.0,249.21566715545876,1.0,50.0,43.756794085487165,HomeImp,Other  
1.0,1919.4424869117524,22846.362936518322,6476.902540057852,4.0,0.0,0.0,101.32557692871572,2.0,9.0,27.97593544714429,DebtCon,
0.0,4357.248414287925,91132.0,110440.0,6.56210539702424,0.0,0.0,147.5533244538755,2.0,19.0,36.42721873618067,DebtCon,ProfExe
0.0,1636.7942315697644,37723.38390235015,39451.19161672341,6.0,0.0,1.0,129.83794119235338,3.0,49.0,29.31159406446926,DebtCon,Other  
0.0,17300.0,29614.1680524797,56253.96729058026,16.0,0.0,0.0,125.13156939465922,1.0,17.0,37.93651964910166,DebtCon,Other  
0.0,17300.0,79412.0,106289.94086820722,8.998614331241052,0.0,0.0,247.36057049796963,4.0,30.0,36.53643556415869,DebtCon,Mgr    
1.0,17300.0,35175.49866678915,95000.0,1.8622000128320417,2.0,1.0,90.3,6.0,30.0,,DebtCon,Other  
1.0,7984.2907172088935,69725.87141497334,7241.965928493983,4.0,0.0,0.0,90.44952244638355,0.0,16.0,35.75006044104233,HomeImp,ProfExe
0.0,17300.0,43570.35130538063,59665.480397428146,0.0,,1.0,299.7052373347739,1.0,10.0,35.986669907922234,DebtCon,Other  
0.0,2450.090382364621,20798.0,37980.0,2.0,0.0,0.0,219.3093647774002,0.0,16.0,37.763211013997534,,Office 
1.0,4447.953049302079,90768.0,62413.76468932711,0.4893371832973031,0.0,0.0,120.24142622432896,2.0,9.0,35.810877949516694,DebtCon,Other  
0.0,17300.0,418.7050018416275,46622.96651769753,0.9637469132262035,0.0,0.0,202.04968271711857,0.0,19.0,21.573385223068012,DebtCon,ProfExe
0.0,17300.0,10975.27166785266,83847.0,1.318457399177578,0.0,0.0,127.09997366000512,0.0,20.0,24.518271700408437,DebtCon,Office 
0.0,17300.0,110614.0,84535.191664185,6.0,0.0,0.0,85.23250072440571,0.0,13.0,31.34436552175524,DebtCon,ProfExe
0.0,17300.0,15143.868380124153,58531.97303452528,0.0,0.0,6.0,142.33207559474434,1.0,32.0,46.902324377960674,DebtCon,Other  
1.0,17300.0,18037.50206203549,30717.904332315506,0.47794216660686867,0.0,0.0,118.13306488219816,0.0,24.0,37.61084501147775,HomeImp,ProfExe
0.0,17300.0,32079.463755964982,91991.0,0.0,2.0,3.0,114.0234423787642,2.0,26.0,35.90776048003126,DebtCon,Other  
0.0,17300.0,96138.0,124066.0,0.640455359891269,,2.0,271.7823231979397,0.0,30.0,40.40450622569979,DebtCon,Office 
0.0,2089.9108636145997,32736.0,1899.1209750525284,3.1839675545617787,0.0,0.0,262.94843765335196,0.0,34.0,38.56308099577347,DebtCon,ProfExe
0.0,17300.0,19265.600222831406,71617.0,0.0,0.0,0.0,194.29333918962575,0.0,25.0,30.537806059582067,DebtCon,Office 
1.0,17300.0,51107.0,64135.0,4.0,0.0,0.0,115.00219495570691,0.0,17.0,32.25108612245465,HomeImp,Office 
0.0,17300.0,41526.94851389106,55812.365930806554,4.0,0.0,0.0,133.16768545722303,0.0,8.0,28.298227055970685,DebtCon,Mgr    
0.0,14777.112907253724,,39783.35298050817,,,,345.0099185886668,,17.0,32.47431946637776,DebtCon,Other  
0.0,17400.0,77350.0,101271.0,0.0,0.0,0.0,148.91622747490027,1.0,18.0,34.387028433814194,DebtCon,Other  
0.0,8067.9131974782385,14313.977230323468,11484.852394940728,1.6701015819190543,0.0,0.0,113.63599565216687,0.0,12.0,25.357194604509136,HomeImp,ProfExe
0.0,6121.155818794461,211.684611126168,68976.65428734694,4.0,0.0,0.0,123.2570545743238,0.0,12.0,25.5575933365792,HomeImp,ProfExe
0.0,17400.0,19822.2256042204,82243.0,0.9218748220810085,,,109.48274852247566,0.0,7.0,34.81844499316925,DebtCon,Other  
0.0,17400.0,25859.0,43684.0,16.0,1.0,0.0,95.36306867852088,1.0,17.0,27.107619573565955,DebtCon,Mgr    
0.0,17400.0,24687.0,10662.056936014937,1.5737133657437345,0.0,0.0,217.74427464002892,0.0,16.0,38.25139203342673,,Office 
0.0,17400.0,43110.0,17212.775595939147,0.01927756053361928,0.0,0.0,114.28918244086961,1.0,8.0,26.379108017389246,DebtCon,Mgr    
0.0,17056.63148940384,11147.0,27848.601588789657,16.961186953336554,0.0,0.0,73.4675177609655,1.0,19.0,29.531664150553596,HomeImp,Mgr    
1.0,12826.63204606,42876.0,66085.0,26.0,0.0,0.0,281.57815247709215,1.0,16.0,38.02752167805448,DebtCon,Mgr    
1.0,17400.0,45861.0,61256.0,6.815306727688436,0.0,0.0,132.01922665107017,3.0,48.0,30.186567466303973,DebtCon,Other  
1.0,9780.55118163142,37608.88323034481,75500.0,3.230750359236612,0.0,0.0,23.333333333333332,5.0,11.0,,DebtCon,Office 
0.0,589.9039266583994,19720.168373320794,56737.56905191325,0.8541470099492683,0.0,0.0,117.32358880167354,0.0,9.0,27.13398943511955,DebtCon,Mgr    
0.0,15729.174449168691,97072.0,94390.85798321238,0.0,0.0,0.0,204.16561628978113,0.0,19.0,40.507964773866334,DebtCon,Mgr    
1.0,17400.0,19180.385643085643,10045.372344339441,0.0,6.0,0.0,178.65958940754453,2.0,46.0,41.11788748578536,DebtCon,Other  
0.0,3361.0064823930184,82315.01703570365,135146.0,16.0,0.0,0.0,174.101459583003,1.0,17.0,37.6335490996314,DebtCon,
1.0,10217.391891413085,33037.44833380564,66782.0,27.0,0.0,0.0,272.5904824716842,1.0,16.0,39.38306450422064,DebtCon,Mgr    
0.0,7045.273752624762,25844.0,34354.39332667617,,0.0,0.0,247.76164585398092,0.0,50.0,43.70133123520358,HomeImp,Other  
