BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,13700,80300.0,98088.0,HomeImp,ProfExe,1.0,0.0,0.0,66.7239468381798,0.0,20.0,36.51653249943929
1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.566666666667,5.0,26.0,
1,22000,92000.0,,DebtCon,Office,4.0,,12.0,218.0,1.0,39.0,
0,8600,61468.0,72143.0,DebtCon,,19.0,0.0,0.0,163.298859847162,0.0,11.0,31.9257665492388
1,19300,109000.0,135000.0,DebtCon,Office,3.0,0.0,0.0,98.4333333333333,13.0,14.0,
0,26900,47882.0,78854.0,DebtCon,Other,11.0,0.0,0.0,132.34739208636802,0.0,19.0,41.1307066838726
0,65100,67389.0,142740.0,HomeImp,Office,9.0,0.0,1.0,116.906104084134,0.0,11.0,43.368718125298
0,9100,50606.0,58822.0,DebtCon,Other,11.0,0.0,0.0,89.64483342119291,0.0,22.0,36.3024092223041
0,14700,90662.0,111778.0,DebtCon,ProfExe,1.0,1.0,1.0,148.423246325259,0.0,33.0,31.770101545830304
0,7000,16047.0,67750.0,HomeImp,Office,21.0,0.0,0.0,315.321452667923,0.0,12.0,38.6936558020225
0,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,313.60338663697604,1.0,20.0,42.119285302255
0,44400,100564.0,154708.0,DebtCon,Other,14.0,,0.0,253.914110962718,3.0,30.0,43.902152356920794
0,16600,74784.0,100221.0,DebtCon,Mgr,1.0,0.0,0.0,90.0504475097422,0.0,17.0,25.7083938017713
0,5700,71556.0,79538.0,HomeImp,Other,2.0,0.0,0.0,92.64308455550949,0.0,15.0,41.2100124697806
0,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.970109449693,0.0,13.0,22.0891999181962
0,12300,141020.0,157511.0,HomeImp,ProfExe,4.0,0.0,1.0,403.74892983555003,0.0,43.0,29.5831842526622
1,77200,83962.0,215000.0,HomeImp,Self,8.0,1.0,2.0,71.5331319234642,3.0,14.0,
0,22000,88898.0,121357.0,HomeImp,Mgr,12.0,0.0,0.0,115.83221320467199,2.0,24.0,31.1089608589043
0,36400,38263.0,57311.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.5366535766687
0,10100,55559.0,89231.0,HomeImp,Other,16.0,1.0,0.0,175.555571294975,0.0,29.0,26.900320997820398
0,4400,,60250.0,,,,,,,,,
0,22100,,65192.0,HomeImp,Office,9.0,0.0,0.0,128.15679309626898,1.0,4.0,18.8829556006719
0,30300,137927.0,182588.0,DebtCon,ProfExe,1.0,1.0,0.0,248.98067201993697,1.0,18.0,40.3618520669229
1,6000,,43683.0,HomeImp,Other,,,,,,,21.9354988133048
0,23300,81144.0,106102.0,DebtCon,Mgr,7.0,0.0,0.0,288.372739387993,1.0,28.0,33.2714133608953
0,21300,107012.0,159949.0,DebtCon,Mgr,15.0,0.0,0.0,166.082982765537,0.0,26.0,33.3553826678476
0,16100,105719.0,116491.0,DebtCon,Other,1.0,0.0,0.0,117.87361206101801,2.0,20.0,38.7636997007549
0,24500,82756.0,122917.0,DebtCon,ProfExe,11.0,0.0,1.0,108.65014117157601,0.0,18.0,26.127436676834396
1,25000,59000.0,34000.0,DebtCon,Sales,10.0,4.0,2.0,125.833333333333,7.0,23.0,
0,17700,111612.0,128416.0,DebtCon,,14.0,0.0,0.0,169.733487529819,0.0,17.0,39.7706284475516
0,51100,178810.0,252724.0,DebtCon,ProfExe,6.0,0.0,0.0,252.98507166057004,2.0,32.0,39.3518931905329
1,50000,167000.0,245000.0,HomeImp,Self,22.0,1.0,7.0,267.9,2.0,24.0,
0,3600,52337.0,63989.0,HomeImp,Office,20.0,0.0,0.0,204.272498843927,0.0,20.0,20.4709155077911
0,21900,70152.0,188365.0,,Other,9.0,0.0,0.0,367.541490450013,0.0,17.0,32.6925153359131
1,14000,,28992.0,HomeImp,Other,,0.0,0.0,342.066666666667,2.0,14.0,
0,9400,85448.0,94101.0,DebtCon,Other,2.0,0.0,0.0,104.11336317498301,2.0,32.0,39.5418479698579
0,18600,23792.0,79716.0,HomeImp,Other,,0.0,0.0,238.78983667352298,0.0,50.0,42.1271242582505
1,25000,160000.0,220000.0,DebtCon,Other,7.0,0.0,6.0,228.06666666666698,2.0,35.0,
0,19200,65206.0,13933.0,DebtCon,Other,7.0,,,57.5918313501169,0.0,16.0,42.5024353503261
0,8000,49232.0,61221.0,DebtCon,Other,23.0,0.0,0.0,258.19457766513597,3.0,29.0,41.246612634498895
0,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.205079005377,0.0,28.0,24.553206165518198
0,28000,140770.0,209726.0,HomeImp,ProfExe,5.0,0.0,0.0,190.32952198935902,0.0,27.0,38.886605965423705
1,10100,60200.0,74000.0,DebtCon,Other,4.0,,4.0,128.86666666666702,5.0,24.0,
0,28100,100420.0,207737.0,DebtCon,Other,22.0,0.0,0.0,197.198121845664,0.0,19.0,26.3725487240742
0,15000,53000.0,83400.0,HomeImp,ProfExe,5.0,0.0,0.0,120.3,0.0,13.0,
1,24700,79347.0,108238.0,DebtCon,Other,0.0,1.0,0.0,45.6258877898529,6.0,49.0,46.996034288595396
0,8300,59761.0,75081.0,DebtCon,,17.0,0.0,0.0,147.94164245185,1.0,11.0,31.959227235237698
0,11300,64437.0,79857.0,DebtCon,Office,5.0,0.0,0.0,88.7891559667416,2.0,14.0,27.8992678892842
0,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,110.294087814415,1.0,21.0,36.107340902610396
0,12000,150000.0,175065.0,DebtCon,ProfExe,7.0,,1.0,206.666666666667,4.0,26.0,
1,50500,70318.0,172288.0,HomeImp,Other,0.0,0.0,1.0,106.201098590038,,13.0,25.845263881336603
0,12700,79448.0,91004.0,DebtCon,Mgr,20.0,0.0,0.0,227.507390151704,10.0,23.0,34.4643021486906
1,13000,94941.0,120000.0,DebtCon,ProfExe,0.1,0.0,0.0,132.86666666666702,0.0,21.0,
1,15300,78375.0,108175.0,HomeImp,Other,6.0,1.0,0.0,82.104836481305,0.0,20.0,22.5032491599504
1,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.526489223747,3.0,27.0,41.428597507918504
1,20600,52946.0,83558.0,DebtCon,Other,0.0,0.0,0.0,65.8828793922615,0.0,10.0,65.1435934547724
0,12100,55147.0,72553.0,DebtCon,Other,0.0,0.0,0.0,229.406175415452,0.0,10.0,35.8677296341805
0,11500,104790.0,122169.0,,Office,16.0,1.0,0.0,266.121056552257,0.0,16.0,34.0821784621254
0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.374055193086,1.0,18.0,32.6256870411922
1,26000,79714.0,,DebtCon,ProfExe,1.0,0.0,4.0,125.766666666667,0.0,23.0,
0,17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,114.28918244087,1.0,8.0,26.379108017389196
0,25900,145700.0,211151.0,HomeImp,ProfExe,6.0,0.0,0.0,182.171372131486,1.0,27.0,38.4804845697062
0,17000,23200.0,85000.0,DebtCon,ProfExe,9.0,0.0,0.0,149.066666666667,1.0,21.0,
0,18600,119741.0,212530.0,DebtCon,Other,4.0,1.0,0.0,202.288577632315,0.0,17.0,27.073761159663
0,8000,80817.0,89515.0,DebtCon,Other,0.0,3.0,0.0,,0.0,4.0,29.6389014185867
0,13700,96597.0,120380.0,DebtCon,ProfExe,13.0,0.0,0.0,181.404850440577,1.0,17.0,34.315437211764696
0,20000,125000.0,162975.0,DebtCon,ProfExe,7.0,0.0,0.0,178.53333333333302,0.0,38.0,
1,15600,74156.0,101136.0,DebtCon,Mgr,11.0,0.0,3.0,107.388467590142,0.0,24.0,27.6960009295149
0,30800,29226.0,44735.0,DebtCon,Other,1.0,0.0,0.0,66.2447197607344,0.0,7.0,13.783965435789002
0,16800,73280.0,103067.0,DebtCon,Other,1.0,0.0,0.0,140.3621340082,0.0,17.0,34.002295373260196
0,21300,185874.0,235968.0,DebtCon,ProfExe,3.0,0.0,0.0,291.819538766479,1.0,26.0,36.9936499522364
0,14400,63671.0,70982.0,DebtCon,ProfExe,0.0,0.0,0.0,169.346647015435,1.0,34.0,42.791632518494296
0,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0,147.098583490625,2.0,8.0,34.4679400025718
1,11000,41000.0,63450.0,HomeImp,Other,2.9,,,,,,
0,24500,123319.0,159934.0,DebtCon,Mgr,2.0,0.0,0.0,300.625189541904,0.0,25.0,37.7861752007791
0,9600,53277.0,60843.0,DebtCon,Office,0.0,0.0,0.0,180.284061553008,0.0,21.0,37.9507875805957
1,12000,75373.0,102602.0,HomeImp,Other,6.0,2.0,0.0,99.3666666666667,0.0,21.0,
1,5000,28000.0,36810.0,DebtCon,Other,2.0,1.0,0.0,222.2,1.0,6.0,
0,25200,75037.0,102227.0,DebtCon,Office,9.0,0.0,0.0,148.72977820701598,0.0,21.0,37.2396967414765
1,2000,20627.0,29800.0,HomeImp,Office,11.0,0.0,1.0,122.53333333333299,1.0,9.0,
0,21900,63967.0,102113.0,DebtCon,Office,10.0,,0.0,107.449894667431,2.0,19.0,36.183734398341606
0,22100,45993.0,67208.0,DebtCon,Other,8.0,0.0,1.0,60.45700476730121,2.0,18.0,34.7809203306031
0,14300,89984.0,121189.0,HomeImp,Mgr,4.0,0.0,2.0,137.597823289067,0.0,25.0,41.61332522191729
1,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.06666666666698,0.0,46.0,
0,18600,84874.0,115759.0,DebtCon,ProfExe,9.0,0.0,0.0,146.069810833568,3.0,18.0,39.8343199330728
0,20000,135631.66,177000.0,HomeImp,Mgr,8.0,0.0,0.0,321.63333333333304,0.0,17.0,
0,43800,5884.0,64890.0,HomeImp,Office,,0.0,0.0,309.827547654,0.0,19.0,16.1604508620084
0,6000,43000.0,57460.0,HomeImp,Other,1.6,1.0,,101.5,,13.0,
1,27200,61118.0,35184.0,DebtCon,Sales,10.0,4.0,2.0,134.648904299144,7.0,23.0,45.2552896595957
0,17000,73644.0,107086.0,DebtCon,ProfExe,0.0,0.0,0.0,280.453343634753,2.0,20.0,37.7719578479286
0,5100,,28291.0,DebtCon,Other,2.0,0.0,0.0,277.94456081157,1.0,14.0,23.644691283071698
1,3900,14500.0,22092.0,HomeImp,Other,3.5,0.0,1.0,150.3,5.0,8.0,
0,15000,72000.0,95000.0,DebtCon,Other,0.0,0.0,0.0,147.1,1.0,18.0,
0,14900,87391.0,99494.0,HomeImp,Other,18.0,0.0,0.0,134.85999691312,4.0,23.0,29.5350585559733
0,10200,84196.0,91642.0,DebtCon,Other,1.0,0.0,0.0,104.83507192718001,1.0,32.0,38.376112633294504
0,21300,68544.0,89908.0,DebtCon,Other,3.0,0.0,0.0,101.774020128555,2.0,30.0,32.825450580742
0,7400,82412.0,91326.0,DebtCon,Mgr,19.0,0.0,1.0,316.947082536928,1.0,24.0,37.9087501852674
1,7500,50000.0,80000.0,HomeImp,Other,9.0,,5.0,299.566666666667,2.0,18.0,
0,21600,93937.0,147792.0,DebtCon,ProfExe,23.0,0.0,0.0,156.667312200079,0.0,25.0,40.190636075158
0,25100,143881.0,243809.0,HomeImp,ProfExe,27.0,0.0,0.0,353.990836467349,1.0,18.0,39.8767070302957
0,12600,37699.0,59874.0,HomeImp,Other,22.0,0.0,0.0,114.23595157129499,0.0,23.0,38.6826760373556
0,19300,83141.0,112096.0,DebtCon,Mgr,15.0,0.0,0.0,255.788289012473,5.0,31.0,35.5144879991256
0,13500,63572.0,102739.0,HomeImp,ProfExe,7.0,0.0,0.0,250.561356912397,0.0,12.0,34.9137934410077
0,14500,100685.0,129840.0,HomeImp,ProfExe,9.0,0.0,0.0,166.846396294626,2.0,32.0,27.527227051280104
0,26600,61151.0,97072.0,DebtCon,Other,16.0,0.0,1.0,133.448110436778,0.0,29.0,39.2297115373564
0,16100,63152.0,85097.0,DebtCon,Office,5.0,0.0,0.0,102.400897788298,1.0,20.0,24.1755329135365
0,12500,83276.0,129116.0,DebtCon,Office,7.0,0.0,0.0,138.687954956544,0.0,22.0,39.589961825511395
0,19500,48835.0,72566.0,DebtCon,ProfExe,9.0,0.0,0.0,191.27539658659,1.0,42.0,39.6124256425362
1,7000,138841.0,160000.0,DebtCon,Mgr,11.0,8.0,0.0,86.2,2.0,36.0,
1,15000,37000.0,58488.0,HomeImp,Other,2.0,0.0,0.0,266.933333333333,0.0,48.0,
0,16000,69861.0,87086.0,DebtCon,Other,7.0,0.0,0.0,205.328045805777,2.0,18.0,43.4363343452273
0,8500,73208.0,88588.0,DebtCon,Mgr,10.0,0.0,0.0,114.55258227247299,0.0,23.0,30.0824889813748
0,9600,53196.0,63942.0,DebtCon,Other,16.0,0.0,4.0,227.563684019915,0.0,36.0,24.016769941247397
0,5500,,66251.0,HomeImp,Office,1.0,0.0,0.0,43.722336945630396,0.0,3.0,41.452043532096795
1,5700,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,
0,10000,147234.0,175300.0,HomeImp,Office,6.0,0.0,0.0,192.766666666667,1.0,56.0,
0,23900,7500.0,26500.0,DebtCon,Other,17.0,3.0,0.0,126.833333333333,2.0,19.0,
0,51600,31536.0,81233.0,HomeImp,Other,2.0,1.0,0.0,267.13437416527097,6.0,13.0,40.1550311670429
0,19500,98718.0,122659.0,HomeImp,Mgr,0.0,0.0,1.0,324.257083830041,0.0,20.0,42.546020912223504
0,21000,65205.0,86313.0,DebtCon,,4.0,0.0,0.0,99.3694703464827,0.0,15.0,40.1431707484849
0,21400,7259.0,24770.0,DebtCon,Other,,0.0,0.0,62.263565870460795,2.0,18.0,41.5767005175523
0,13800,152441.0,184723.0,DebtCon,ProfExe,6.0,,0.0,217.24212905313098,3.0,25.0,40.8273446328227
1,36800,125894.0,172184.0,DebtCon,Office,11.0,0.0,1.0,214.731160342757,1.0,33.0,43.847543717011604
0,8700,76510.0,108130.0,DebtCon,Office,2.0,0.0,0.0,252.843928206672,1.0,37.0,17.4148596138483
1,12000,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.7333333333333,0.0,25.0,
0,16600,97749.0,164103.0,,Other,,1.0,,263.846777404474,,23.0,37.3868542863414
0,12900,67038.0,110955.0,DebtCon,Office,9.0,0.0,0.0,147.197413657851,0.0,12.0,37.0859860811271
1,50000,106000.0,,DebtCon,Mgr,0.8,0.0,2.0,252.633333333333,3.0,32.0,
0,16200,62258.0,92595.0,DebtCon,Office,2.0,0.0,0.0,177.854219539928,0.0,25.0,22.219600470303398
0,15000,100000.0,115000.0,DebtCon,ProfExe,1.0,0.0,0.0,128.86666666666702,0.0,30.0,
0,11900,,39433.0,HomeImp,Other,,,1.0,81.3948296115425,0.0,9.0,35.503664257462894
0,20200,,68031.0,HomeImp,Office,6.0,0.0,0.0,120.593465031404,1.0,4.0,18.320487991809102
1,12300,11300.0,39000.0,,Other,,5.0,1.0,170.433333333333,3.0,21.0,
1,7500,33600.0,50125.0,DebtCon,Other,2.0,0.0,0.0,146.933333333333,0.0,18.0,
0,11100,54496.0,71895.0,HomeImp,Other,6.0,0.0,0.0,125.765774887185,0.0,16.0,35.5067740679704
1,17900,,31953.0,HomeImp,Other,10.0,0.0,1.0,74.4293075910018,1.0,2.0,29.975603348238202
0,10800,,49495.0,HomeImp,Mgr,5.0,,,141.165298221166,,8.0,21.0799989387626
1,7700,14589.0,33100.0,DebtCon,Other,3.0,0.0,7.0,122.066666666667,0.0,22.0,
0,15000,42720.0,70000.0,DebtCon,Other,1.0,,2.0,289.0,1.0,10.0,
0,15600,58728.0,92443.0,HomeImp,ProfExe,6.0,0.0,0.0,128.029599334144,0.0,13.0,28.484858562920603
0,22400,95539.0,124566.0,HomeImp,Mgr,9.0,0.0,0.0,140.695502437613,1.0,24.0,31.869810409625
0,10200,8907.0,59814.0,HomeImp,Other,7.0,2.0,0.0,364.43094738220003,1.0,22.0,16.0642453813433
0,15900,46731.0,71521.0,DebtCon,ProfExe,18.0,0.0,0.0,192.144235470107,0.0,22.0,40.36176990586421
1,38000,94083.0,132791.0,DebtCon,Self,10.0,0.0,1.0,212.992727960261,0.0,64.0,62.801732088547105
0,40900,149281.0,202877.0,HomeImp,ProfExe,4.0,0.0,0.0,156.783068954895,0.0,30.0,34.4165198139923
0,33400,37262.0,76717.0,DebtCon,Other,9.0,,,131.04498597636498,,24.0,32.021051449408304
0,24500,,149489.0,,,,,,,,,15.443486052306099
1,9000,31170.0,50725.0,DebtCon,Other,16.0,0.0,0.0,93.0666666666667,0.0,18.0,
0,28700,133188.0,179454.0,DebtCon,ProfExe,1.0,1.0,0.0,223.348663540246,1.0,19.0,41.1361592586553
0,37700,37200.0,51389.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,32.7743310210176
1,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0,1154.63333333333,0.0,0.0,
1,50000,69400.0,163000.0,HomeImp,Other,1.3,0.0,1.0,103.133333333333,,13.0,
0,9100,78210.0,86558.0,DebtCon,Mgr,8.0,0.0,0.0,92.11150428087579,0.0,23.0,28.167074697430703
0,21000,86545.0,118000.0,HomeImp,Mgr,9.9,0.0,0.0,121.766666666667,2.0,24.0,
0,5800,172595.0,250155.0,DebtCon,Sales,,0.0,0.0,126.400983564996,0.0,21.0,43.2077597896651
1,7100,54000.0,74800.0,DebtCon,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,
0,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.8108261659048,0.0,11.0,30.5182297523498
0,2900,104373.0,120702.0,HomeImp,Office,2.0,0.0,0.0,101.540297533419,0.0,13.0,29.915859028024503
0,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0.0,0.0,128.581823687792,1.0,8.0,28.895954854174498
0,16100,63798.0,91045.0,HomeImp,Other,,0.0,0.0,298.210731194729,0.0,19.0,30.961645127512302
0,19200,32417.0,97000.0,HomeImp,Other,6.0,0.0,0.0,130.86666666666702,0.0,15.0,
0,13500,47900.0,135500.0,DebtCon,Other,2.0,0.0,0.0,276.066666666667,5.0,43.0,
0,13600,90519.0,110885.0,DebtCon,Other,12.0,0.0,0.0,201.835590820308,3.0,16.0,39.666054405954704
0,11700,47072.0,85090.0,HomeImp,Other,18.0,0.0,0.0,192.25318227737702,0.0,16.0,35.0648646751255
0,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.6321106600501,0.0,18.0,25.3500103599066
0,22400,83990.0,111096.0,DebtCon,Other,,0.0,0.0,175.408936334682,1.0,25.0,39.9727317548882
0,24600,,146804.0,,,,,,,,,17.2635348491667
0,8200,117314.0,132770.0,DebtCon,Self,4.0,0.0,1.0,176.33454149188202,0.0,19.0,34.552052430274
0,27400,,39858.0,DebtCon,Other,11.0,1.0,,87.3790076490988,,14.0,20.588214357378103
1,42400,220757.0,297444.0,DebtCon,ProfExe,30.0,0.0,0.0,237.58980224366798,1.0,25.0,44.47109903498139
0,27600,121592.0,153432.0,DebtCon,Mgr,2.0,0.0,0.0,297.001608500753,0.0,24.0,40.015316476284205
0,24800,109084.0,140355.0,DebtCon,Mgr,11.0,2.0,0.0,183.795258494558,5.0,18.0,40.604795833404495
0,53900,,91309.0,HomeImp,Other,,0.0,0.0,349.795748114688,0.0,6.0,22.0613299144066
0,89800,50370.0,91861.0,DebtCon,Other,14.0,0.0,0.0,213.89270900824798,0.0,16.0,34.3408823677902
0,10200,86400.0,113698.0,HomeImp,ProfExe,11.0,0.0,1.0,181.542927043333,0.0,27.0,35.0316508785736
1,30300,,52545.0,,,1.0,1.0,3.0,187.722184510491,10.0,15.0,2.59436444686463
0,20000,129682.0,180746.0,,Mgr,24.0,,4.0,322.200258574457,0.0,27.0,30.891171386125997
0,11100,,50262.0,HomeImp,Mgr,5.0,,,175.75688746735298,,8.0,22.9568637584927
0,50700,,83365.0,HomeImp,Self,9.0,0.0,0.0,190.22925103616,0.0,21.0,25.655976853732
0,12500,56960.0,69014.0,DebtCon,Other,4.0,0.0,0.0,307.63666403011297,0.0,10.0,30.3624838168232
0,20500,59969.0,90311.0,DebtCon,Office,5.0,,,151.575341728365,,15.0,36.504933459826205
0,58000,39436.0,75446.0,DebtCon,Other,2.0,0.0,0.0,102.209358158288,0.0,20.0,30.164553563094
0,15400,101981.0,145125.0,DebtCon,Office,3.0,,,105.552569589094,3.0,15.0,32.6994401008773
0,23700,76196.0,100929.0,DebtCon,Other,17.0,0.0,0.0,180.73115396351503,1.0,13.0,41.526026449336705
0,8000,47154.0,65458.0,DebtCon,Office,2.0,0.0,0.0,99.9937898245245,3.0,12.0,38.8737113039073
0,25500,79593.0,113063.0,DebtCon,ProfExe,9.0,0.0,0.0,135.74061354063,0.0,19.0,28.040793179334504
0,70300,197761.0,294169.0,DebtCon,Self,9.0,0.0,0.0,212.239724894016,2.0,24.0,28.9070733315624
0,16100,76644.0,103192.0,DebtCon,Other,5.0,2.0,0.0,76.0779354531263,0.0,20.0,24.187933858962698
0,32300,133193.0,174905.0,DebtCon,Mgr,13.0,0.0,0.0,177.051647596799,1.0,28.0,39.4756896018077
0,25000,69300.0,111800.0,DebtCon,Other,5.0,0.0,0.0,95.3666666666667,2.0,32.0,
0,15100,73505.0,109656.0,DebtCon,Other,5.0,0.0,0.0,81.9641512859383,2.0,13.0,36.4612105362309
0,18900,69325.0,102438.0,DebtCon,Other,,2.0,1.0,222.652274910785,2.0,13.0,43.52409779554421
0,11400,59813.0,72873.0,DebtCon,ProfExe,13.0,0.0,0.0,234.33024048532698,4.0,31.0,39.3514708505438
0,22700,108488.0,139559.0,HomeImp,ProfExe,11.0,0.0,0.0,190.97277849735698,0.0,23.0,34.0800162313786
1,11600,57200.0,72500.0,DebtCon,Other,5.0,0.0,0.0,34.4666666666667,4.0,15.0,
0,12400,,69350.0,,,0.0,0.0,0.0,,0.0,0.0,2.36519541329015
1,24000,19500.0,38000.0,DebtCon,Other,,0.0,1.0,198.9,,17.0,
0,88900,48919.0,93371.0,DebtCon,Other,15.0,0.0,1.0,205.650159466556,0.0,15.0,34.818261818587
0,14500,67631.0,89458.0,DebtCon,Other,4.0,0.0,0.0,24.9555296067829,1.0,4.0,39.103725166946504
0,27200,110470.0,180982.0,DebtCon,Sales,17.0,0.0,0.0,295.471449221088,1.0,30.0,34.7669496959853
0,9400,71600.0,99682.0,DebtCon,Other,16.0,,,159.036370663483,4.0,16.0,25.607228232877002
0,19100,48730.0,115967.0,DebtCon,ProfExe,15.0,0.0,0.0,264.91508428825404,0.0,19.0,25.408204779689303
0,20000,46775.0,70236.0,DebtCon,ProfExe,9.0,0.0,0.0,179.08237425602502,1.0,41.0,40.4306954116471
1,9000,52257.0,58275.0,DebtCon,Sales,5.0,0.0,0.0,80.2518009846173,0.0,21.0,34.1447259470097
0,6000,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.63333333333304,1.0,13.0,
0,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0,189.874270389267,1.0,42.0,37.3521051028288
0,19000,104176.0,165086.0,,Other,,0.0,,254.742480352212,,24.0,39.6132055727314
0,15900,102564.0,120724.0,DebtCon,ProfExe,0.0,0.0,0.0,125.834070156523,0.0,30.0,37.9937757849618
0,19000,172108.0,195892.0,DebtCon,ProfExe,10.0,0.0,0.0,276.763340624257,0.0,38.0,24.475689897349
0,20100,70491.0,100797.0,DebtCon,Other,,2.0,0.0,247.03727184612202,2.0,14.0,40.272149381522205
0,6300,78724.0,80355.0,HomeImp,Other,24.0,0.0,0.0,335.074142606144,1.0,46.0,31.177261304407
1,26000,43314.0,71303.0,DebtCon,Other,8.0,0.0,7.0,246.318674942642,3.0,23.0,43.2152335113079
0,33600,87451.0,131949.0,DebtCon,Mgr,30.0,0.0,0.0,342.468059733494,0.0,20.0,40.8923884265648
1,38000,24447.0,,DebtCon,Office,3.0,0.0,4.0,134.9,2.0,25.0,
0,22900,65017.0,88066.0,DebtCon,Other,3.0,0.0,0.0,93.552927532715,1.0,29.0,32.011079376359
0,13400,156455.0,180313.0,DebtCon,ProfExe,6.0,,1.0,210.71825611974998,4.0,25.0,40.2473727993981
0,22200,93947.0,116176.0,DebtCon,Self,2.0,0.0,0.0,205.029408510927,2.0,26.0,34.939403109731806
0,22500,75010.0,114769.0,DebtCon,Mgr,9.0,0.0,1.0,294.297166093836,1.0,28.0,30.611051160707603
1,42000,140000.0,,DebtCon,ProfExe,25.0,2.0,1.0,311.433333333333,1.0,15.0,
0,7100,54700.0,68500.0,DebtCon,,19.0,0.0,0.0,155.2,1.0,12.0,
1,50000,38000.0,,DebtCon,ProfExe,26.0,7.0,6.0,150.2,0.0,25.0,
0,12300,69499.0,104045.0,DebtCon,Other,8.0,0.0,0.0,219.090489113637,0.0,20.0,18.5847569497464
0,10000,127319.0,194992.0,HomeImp,Office,1.0,0.0,1.0,337.689971703702,0.0,16.0,41.447505947611106
0,21300,99613.0,147991.0,HomeImp,,,,,,,,38.4975605925301
0,16800,50135.0,93772.0,DebtCon,ProfExe,5.0,0.0,0.0,126.489405053018,2.0,21.0,35.856354887069394
0,16800,67049.0,89729.0,HomeImp,Other,,0.0,0.0,286.375128559971,0.0,20.0,28.739128016070104
0,19700,105135.0,147353.0,DebtCon,Office,11.0,0.0,2.0,225.696127591945,0.0,24.0,43.009650532593795
0,33400,20921.0,37363.0,DebtCon,Other,28.0,0.0,0.0,198.897046657649,0.0,14.0,42.556362817621
0,23000,58696.0,102176.0,HomeImp,ProfExe,18.0,0.0,0.0,629.095766313146,0.0,23.0,22.8256071160853
0,20200,88020.0,139200.0,DebtCon,Other,10.0,0.0,0.0,99.0464024395224,3.0,15.0,39.9169572939197
0,53700,,84205.0,HomeImp,Other,,0.0,0.0,339.665614718781,0.0,7.0,22.639940355392103
0,11800,116742.0,137385.0,DebtCon,ProfExe,15.0,,1.0,170.54003505886,1.0,33.0,30.7850035909726
0,8000,38758.0,46466.26,HomeImp,Mgr,21.0,1.0,1.0,229.3,1.0,18.0,
1,37300,68789.0,86172.0,HomeImp,Self,2.0,0.0,6.0,235.637905644348,2.0,25.0,114.050527695916
1,25600,46000.0,80000.0,DebtCon,Other,,0.0,0.0,135.9,2.0,19.0,
0,7800,58364.0,66688.0,DebtCon,Other,3.0,0.0,2.0,114.512157959793,3.0,18.0,37.9292738691435
0,13900,,40881.0,HomeImp,Other,0.0,0.0,0.0,297.907084699641,1.0,8.0,25.9407109538236
0,15400,25822.0,43334.0,,Office,1.0,0.0,0.0,211.016641939741,0.0,15.0,40.5294051260219
0,30000,74975.0,118886.0,DebtCon,Mgr,12.0,0.0,0.0,85.0457549038311,0.0,34.0,26.3491319317134
1,25000,,48700.0,DebtCon,ProfExe,11.0,0.0,3.0,41.566666666666706,3.0,6.0,
0,14600,206126.0,235912.0,HomeImp,ProfExe,10.0,0.0,0.0,236.508116440524,0.0,21.0,30.181217161371002
0,14800,48910.0,70039.0,DebtCon,Other,8.0,0.0,1.0,94.9715959885802,3.0,48.0,30.920501686572297
0,7000,58128.0,93740.0,HomeImp,ProfExe,5.0,0.0,0.0,213.363027674541,2.0,24.0,34.4753019291327
0,25000,145000.0,185000.0,HomeImp,Self,2.0,0.0,0.0,176.5,1.0,17.0,
0,26000,139904.0,172310.0,DebtCon,Other,6.0,1.0,0.0,204.11441471410402,0.0,19.0,34.834829689993
0,21300,66573.0,100519.0,DebtCon,Office,7.0,,0.0,98.89218204997341,1.0,18.0,34.964141025577696
0,5600,76407.0,77485.0,HomeImp,Other,9.0,0.0,0.0,91.68377063424049,0.0,24.0,37.7733509756594
